지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
수원,2024-05-28 10:00,20.8,3.6,70.0,48.0,11.7,9.3,1001.7,1006.3,0.0,0.0,5000.0,29.0
수원,2024-05-28 11:00,21.5,3.6,50.0,46.0,11.7,9.3,1001.6,1006.2,1.0,1.0,5000.0,33.9
수원,2024-05-28 12:00,22.4,3.4,50.0,45.0,12.1,9.8,1001.5,1006.1,2.0,2.0,5000.0,37.8
수원,2024-05-28 13:00,23.0,2.9,70.0,42.0,11.7,9.3,1001.0,1005.5,3.0,3.0,5000.0,36.1
수원,2024-05-28 14:00,24.1,2.9,70.0,39.0,11.6,9.2,1000.8,1005.3,6.0,6.0,5000.0,38.6
수원,2024-05-28 15:00,24.9,2.7,70.0,37.0,11.6,9.1,1000.8,1005.3,4.0,4.0,5000.0,40.3
수원,2024-05-28 16:00,25.0,2.4,70.0,33.0,10.4,7.5,1000.9,1005.4,3.0,3.0,5000.0,37.4
수원,2024-05-28 17:00,25.2,2.3,20.0,31.0,9.9,6.8,1000.9,1005.4,2.0,2.0,5000.0,34.1
수원,2024-05-28 18:00,24.0,1.9,70.0,34.0,10.1,7.1,1001.1,1005.6,1.0,1.0,5000.0,26.4
수원,2024-05-28 19:00,23.6,2.0,20.0,33.0,9.5,6.3,1001.9,1006.4,0.0,0.0,5000.0,23.3
수원,2024-05-28 20:00,21.1,1.3,20.0,44.0,10.9,8.3,1002.8,1007.4,0.0,0.0,5000.0,20.8
수원,2024-05-28 21:00,18.6,1.9,250.0,65.0,13.8,11.8,1004.2,1008.8,0.0,0.0,5000.0,18.9
수원,2024-05-28 22:00,17.4,1.9,250.0,69.0,13.7,11.6,1005.2,1009.9,0.0,0.0,5000.0,17.7
수원,2024-05-28 23:00,16.4,0.7,250.0,69.0,12.8,10.6,1005.3,1010.0,0.0,0.0,5000.0,16.8
수원,2024-05-29 00:00,15.0,0.8,270.0,76.0,12.9,10.7,1005.9,1010.6,0.0,0.0,5000.0,16.0
수원,2024-05-29 01:00,14.7,0.9,200.0,78.0,12.9,10.8,1006.4,1011.1,0.0,0.0,5000.0,15.4
수원,2024-05-29 02:00,14.2,0.3,0.0,81.0,13.0,10.9,1006.5,1011.2,0.0,0.0,5000.0,14.9
수원,2024-05-29 03:00,13.8,1.1,110.0,83.0,13.0,10.9,1006.9,1011.6,0.0,0.0,4993.0,14.5
수원,2024-05-29 04:00,13.4,1.1,110.0,84.0,12.9,10.7,1007.0,1011.7,0.0,0.0,4711.0,14.0
수원,2024-05-29 05:00,12.8,0.6,250.0,88.0,12.9,10.8,1007.3,1012.1,0.0,0.0,4045.0,13.6
수원,2024-05-29 06:00,13.2,0.8,90.0,90.0,13.6,11.5,1008.2,1013.0,0.0,0.0,3055.0,13.8
수원,2024-05-29 07:00,16.6,0.6,180.0,74.0,13.9,11.9,1008.6,1013.3,0.0,0.0,3876.0,15.5
수원,2024-05-29 08:00,18.6,1.5,140.0,67.0,14.3,12.3,1008.9,1013.5,0.0,0.0,3385.0,20.3
수원,2024-05-29 09:00,20.3,1.7,200.0,60.0,14.2,12.2,1009.0,1013.6,0.0,0.0,3855.0,26.3
수원,2024-05-29 10:00,22.2,1.3,270.0,55.0,14.7,12.7,1008.9,1013.5,0.0,0.0,4208.0,32.4
수원,2024-05-29 11:00,23.9,2.7,230.0,47.0,13.8,11.8,1009.0,1013.6,0.0,0.0,5000.0,36.5
수원,2024-05-29 12:00,25.0,2.7,230.0,45.0,14.2,12.2,1008.8,1013.4,2.0,0.0,5000.0,39.4
수원,2024-05-29 13:00,25.3,3.5,250.0,38.0,12.2,9.9,1008.6,1013.2,3.0,0.0,5000.0,41.0
수원,2024-05-29 14:00,25.0,3.7,290.0,31.0,9.7,6.6,1008.1,1012.7,7.0,0.0,5000.0,38.7
수원,2024-05-29 15:00,25.4,3.5,290.0,34.0,10.9,8.3,1007.8,1012.4,2.0,0.0,4780.0,41.0
수원,2024-05-29 16:00,25.4,3.3,250.0,33.0,10.6,7.9,1007.1,1011.6,1.0,0.0,5000.0,38.9
수원,2024-05-29 17:00,25.3,2.6,270.0,33.0,10.6,7.8,1006.6,1011.1,0.0,0.0,5000.0,34.9
수원,2024-05-29 18:00,24.3,2.9,290.0,34.0,10.3,7.4,1006.5,1011.0,0.0,0.0,5000.0,28.4
수원,2024-05-29 19:00,22.9,2.9,270.0,33.0,9.2,5.7,1006.7,1011.3,0.0,0.0,5000.0,24.3
수원,2024-05-29 20:00,21.1,2.0,270.0,34.0,8.5,4.6,1007.2,1011.8,0.0,0.0,5000.0,21.4
수원,2024-05-29 21:00,19.4,2.3,290.0,46.0,10.3,7.4,1008.9,1013.5,0.0,0.0,5000.0,19.6
수원,2024-05-29 22:00,17.9,0.5,230.0,52.0,10.6,7.8,1009.1,1013.8,3.0,0.0,5000.0,18.3
수원,2024-05-29 23:00,16.4,0.3,0.0,55.0,10.2,7.3,1008.9,1013.6,7.0,0.0,5000.0,17.2
수원,2024-05-30 00:00,15.4,0.1,0.0,63.0,10.9,8.3,1008.6,1013.3,7.0,0.0,5000.0,16.6
수원,2024-05-30 01:00,14.8,0.5,50.0,64.0,10.7,8.0,1008.5,1013.2,9.0,0.0,5000.0,16.4
수원,2024-05-30 02:00,14.7,1.5,320.0,75.0,12.5,10.3,1008.3,1013.0,9.0,4.0,5000.0,16.2
수원,2024-05-30 03:00,14.7,0.7,290.0,71.0,11.8,9.4,1008.2,1012.9,9.0,0.0,4980.0,16.3
수원,2024-05-30 04:00,15.6,1.4,160.0,60.0,10.6,7.8,1007.8,1012.5,9.0,0.0,5000.0,16.0
수원,2024-05-30 05:00,15.2,0.1,0.0,67.0,11.6,9.1,1008.2,1012.9,9.0,0.0,4616.0,15.9
수원,2024-05-30 06:00,15.2,0.7,70.0,68.0,11.7,9.3,1008.0,1012.7,8.0,2.0,5000.0,15.7
수원,2024-05-30 07:00,17.1,0.6,200.0,66.0,12.8,10.6,1007.8,1012.5,8.0,4.0,4714.0,17.8
수원,2024-05-30 08:00,19.0,1.1,70.0,57.0,12.4,10.2,1007.8,1012.4,8.0,4.0,4884.0,20.3
수원,2024-05-30 09:00,21.3,1.4,90.0,46.0,11.6,9.2,1008.0,1012.6,7.0,0.0,5000.0,24.5
수원,2024-05-30 10:00,23.1,1.6,160.0,41.0,11.6,9.1,1007.4,1012.0,8.0,8.0,5000.0,29.6
수원,2024-05-30 11:00,23.8,1.5,230.0,37.0,10.9,8.2,1007.4,1011.9,9.0,3.0,4874.0,30.4
수원,2024-05-30 12:00,24.3,1.5,360.0,39.0,11.8,9.4,1006.9,1011.4,9.0,6.0,5000.0,32.2
수원,2024-05-30 13:00,24.9,1.0,320.0,32.0,10.0,7.0,1006.3,1010.8,9.0,9.0,5000.0,32.9
수원,2024-05-30 14:00,25.3,2.1,270.0,34.0,10.9,8.2,1005.8,1010.3,9.0,9.0,5000.0,33.2
수원,2024-05-30 15:00,23.8,1.9,290.0,42.0,12.4,10.1,1006.2,1010.7,9.0,9.0,3722.0,28.1
수원,2024-05-30 16:00,23.8,1.9,250.0,45.0,13.2,11.1,1005.6,1010.1,9.0,9.0,3898.0,28.3
수원,2024-05-30 17:00,23.3,1.0,320.0,47.0,13.4,11.3,1004.3,1008.8,9.0,9.0,3509.0,26.2
수원,2024-05-30 18:00,22.4,2.5,290.0,48.0,12.9,10.8,1004.6,1009.2,9.0,9.0,4979.0,24.1
수원,2024-05-30 19:00,21.9,0.7,270.0,51.0,13.3,11.2,1004.6,1009.2,10.0,10.0,5000.0,22.8
수원,2024-05-30 20:00,20.7,0.6,270.0,52.0,12.6,10.4,1004.9,1009.5,10.0,10.0,5000.0,21.2
수원,2024-05-30 21:00,19.4,0.7,270.0,56.0,12.5,10.3,1005.5,1010.1,9.0,8.0,5000.0,19.8
수원,2024-05-30 22:00,18.8,1.0,270.0,60.0,12.9,10.8,1006.1,1010.7,8.0,8.0,5000.0,19.2
수원,2024-05-30 23:00,18.2,1.1,250.0,66.0,13.7,11.7,1006.5,1011.1,8.0,8.0,5000.0,18.4
수원,2024-05-31 00:00,18.1,1.3,320.0,65.0,13.5,11.4,1006.1,1010.7,8.0,0.0,4752.0,18.1
수원,2024-05-31 01:00,17.4,1.1,230.0,69.0,13.7,11.6,1005.9,1010.6,8.0,2.0,4372.0,17.6
수원,2024-05-31 02:00,17.3,0.9,230.0,69.0,13.6,11.5,1005.1,1009.8,10.0,3.0,3784.0,17.5
수원,2024-05-31 03:00,17.2,0.7,250.0,68.0,13.3,11.2,1005.4,1010.1,6.0,6.0,3959.0,17.0
수원,2024-05-31 04:00,15.6,0.7,250.0,76.0,13.4,11.3,1005.3,1010.0,0.0,0.0,2756.0,15.8
수원,2024-05-31 05:00,14.2,0.4,0.0,84.0,13.6,11.5,1005.6,1010.3,0.0,0.0,2260.0,14.8
수원,2024-05-31 06:00,14.3,0.3,0.0,87.0,14.1,12.1,1005.9,1010.6,0.0,0.0,1424.0,14.7
수원,2024-05-31 07:00,17.0,1.3,230.0,72.0,13.9,11.9,1006.2,1010.9,0.0,0.0,2001.0,16.2
수원,2024-05-31 08:00,18.5,2.5,250.0,70.0,14.9,12.9,1006.3,1010.9,0.0,0.0,2483.0,21.6
수원,2024-05-31 09:00,19.8,2.5,230.0,68.0,15.7,13.7,1006.2,1010.8,0.0,0.0,2248.0,28.0
수원,2024-05-31 10:00,21.1,3.2,270.0,57.0,14.2,12.2,1006.0,1010.6,1.0,1.0,2738.0,33.5
수원,2024-05-31 11:00,21.5,3.7,290.0,46.0,11.7,9.3,1006.3,1010.9,1.0,1.0,5000.0,38.4
수원,2024-05-31 12:00,22.2,2.8,290.0,48.0,12.8,10.6,1006.0,1010.6,0.0,0.0,5000.0,42.1
수원,2024-05-31 13:00,22.8,2.9,290.0,48.0,13.3,11.2,1005.2,1009.8,0.0,0.0,4379.0,44.6
수원,2024-05-31 14:00,23.3,4.0,250.0,39.0,11.1,8.5,1004.9,1009.4,0.0,0.0,5000.0,43.6
수원,2024-05-31 15:00,23.8,3.3,290.0,36.0,10.6,7.8,1004.2,1008.7,0.0,0.0,5000.0,43.5
수원,2024-05-31 16:00,23.3,4.5,290.0,51.0,14.5,12.5,1004.1,1008.6,0.0,0.0,5000.0,40.0
수원,2024-05-31 17:00,22.5,3.8,290.0,44.0,11.9,9.6,1004.5,1009.1,1.0,0.0,4293.0,35.2
수원,2024-05-31 18:00,21.1,3.5,270.0,45.0,11.2,8.6,1005.4,1010.0,1.0,0.0,5000.0,27.8
수원,2024-05-31 19:00,19.4,3.1,270.0,53.0,11.9,9.5,1005.9,1010.5,5.0,3.0,5000.0,24.0
수원,2024-05-31 20:00,18.3,1.6,270.0,60.0,12.5,10.3,1006.2,1010.8,4.0,4.0,5000.0,21.5
수원,2024-05-31 21:00,18.0,2.5,250.0,68.0,13.9,11.9,1006.2,1010.8,9.0,9.0,5000.0,21.2
수원,2024-05-31 22:00,18.0,1.9,250.0,73.0,15.0,13.0,1006.7,1011.4,9.0,4.0,5000.0,20.8
수원,2024-05-31 23:00,17.8,2.6,250.0,78.0,15.9,13.9,1006.7,1011.4,10.0,10.0,2125.0,20.4
수원,2024-06-01 00:00,16.8,1.6,250.0,88.0,16.7,14.7,1006.1,1010.8,10.0,10.0,368.0,19.4
수원,2024-06-01 01:00,16.5,2.0,230.0,92.0,17.2,15.1,1005.7,1010.4,10.0,8.0,196.0,18.6
수원,2024-06-01 02:00,16.8,2.2,250.0,91.0,17.4,15.3,1005.6,1010.3,10.0,10.0,577.0,18.7
수원,2024-06-01 03:00,16.5,1.5,250.0,90.0,16.8,14.8,1005.7,1010.4,10.0,10.0,551.0,18.1
수원,2024-06-01 04:00,16.4,1.9,270.0,90.0,16.7,14.7,1005.8,1010.5,10.0,10.0,628.0,18.0
수원,2024-06-01 05:00,16.1,2.2,270.0,90.0,16.4,14.4,1006.1,1010.8,9.0,9.0,702.0,17.2
수원,2024-06-01 06:00,16.2,1.8,250.0,91.0,16.7,14.7,1006.7,1011.4,10.0,10.0,592.0,17.8
수원,2024-06-01 07:00,16.4,1.9,230.0,91.0,16.9,14.9,1006.9,1011.6,9.0,9.0,567.0,18.6
수원,2024-06-01 08:00,17.9,1.6,270.0,83.0,16.9,14.9,1006.8,1011.5,9.0,9.0,1181.0,20.9
수원,2024-06-01 09:00,19.6,2.1,250.0,74.0,16.8,14.8,1006.9,1011.5,7.0,7.0,1701.0,26.4
수원,2024-06-01 10:00,20.1,3.2,270.0,67.0,15.7,13.7,1006.9,1011.5,4.0,4.0,2600.0,25.5
수원,2024-06-01 11:00,21.5,2.8,250.0,60.0,15.4,13.4,1006.8,1011.4,4.0,4.0,3641.0,33.0
수원,2024-06-01 12:00,21.8,3.5,270.0,56.0,14.6,12.6,1006.5,1011.1,2.0,2.0,5000.0,37.9
수원,2024-06-01 13:00,22.6,4.0,270.0,50.0,13.7,11.6,1006.1,1010.7,3.0,3.0,5000.0,41.0
수원,2024-06-01 14:00,22.7,4.9,270.0,46.0,12.6,10.4,1005.7,1010.3,1.0,1.0,5000.0,41.1
수원,2024-06-01 15:00,23.8,4.4,250.0,44.0,12.9,10.8,1005.3,1009.8,1.0,1.0,5000.0,41.0
수원,2024-06-01 16:00,23.0,5.2,290.0,41.0,11.5,9.0,1004.9,1009.5,1.0,1.0,5000.0,38.7
수원,2024-06-01 17:00,22.1,4.3,290.0,47.0,12.4,10.2,1005.0,1009.6,0.0,0.0,5000.0,34.4
수원,2024-06-01 18:00,21.6,3.4,270.0,49.0,12.6,10.4,1004.7,1009.3,0.0,0.0,5000.0,27.4
수원,2024-06-01 19:00,19.8,3.8,290.0,54.0,12.4,10.2,1004.7,1009.3,0.0,0.0,5000.0,23.4
수원,2024-06-01 20:00,18.1,2.8,290.0,63.0,13.0,10.9,1005.0,1009.6,0.0,0.0,4979.0,20.9
수원,2024-06-01 21:00,17.3,2.2,270.0,70.0,13.7,11.7,1005.8,1010.5,1.0,1.0,3775.0,19.4
수원,2024-06-01 22:00,16.7,1.2,250.0,75.0,14.2,12.2,1006.2,1010.9,0.0,0.0,3154.0,18.4
수원,2024-06-01 23:00,15.8,0.3,0.0,81.0,14.5,12.5,1006.6,1011.3,0.0,0.0,2681.0,17.4
수원,2024-06-02 00:00,15.1,0.9,250.0,86.0,14.7,12.7,1006.5,1011.2,2.0,0.0,2251.0,16.6
수원,2024-06-02 01:00,15.0,0.8,250.0,86.0,14.6,12.6,1006.7,1011.4,0.0,0.0,1986.0,16.3
수원,2024-06-02 02:00,14.5,1.4,250.0,88.0,14.5,12.5,1006.6,1011.3,0.0,0.0,2082.0,15.6
수원,2024-06-02 03:00,14.9,1.5,230.0,84.0,14.2,12.2,1006.5,1011.2,0.0,0.0,3596.0,15.3
수원,2024-06-02 04:00,14.0,0.6,140.0,85.0,13.6,11.5,1006.4,1011.1,0.0,0.0,3552.0,14.7
수원,2024-06-02 05:00,12.9,0.8,270.0,89.0,13.2,11.1,1006.7,1011.5,0.0,0.0,2407.0,14.2
수원,2024-06-02 06:00,13.8,0.7,160.0,90.0,14.1,12.1,1006.5,1011.2,0.0,0.0,2606.0,14.4
수원,2024-06-02 07:00,16.4,0.5,230.0,80.0,14.9,12.9,1006.8,1011.5,0.0,0.0,2908.0,16.2
수원,2024-06-02 08:00,18.2,0.8,200.0,72.0,15.0,13.0,1006.5,1011.1,0.0,0.0,3448.0,21.6
수원,2024-06-02 09:00,20.0,1.4,290.0,56.0,13.0,10.9,1006.3,1010.9,0.0,0.0,4166.0,28.8
수원,2024-06-02 10:00,21.3,2.5,320.0,48.0,12.1,9.8,1005.8,1010.4,0.0,0.0,5000.0,35.0
수원,2024-06-02 11:00,22.7,1.8,320.0,46.0,12.6,10.4,1005.5,1010.1,0.0,0.0,5000.0,40.3
수원,2024-06-02 12:00,24.1,3.6,290.0,36.0,10.7,8.0,1005.1,1009.6,2.0,2.0,5000.0,43.4
수원,2024-06-02 13:00,24.5,3.7,290.0,42.0,12.9,10.7,1004.6,1009.1,3.0,3.0,4976.0,46.1
수원,2024-06-02 14:00,24.7,3.9,270.0,39.0,12.1,9.8,1004.3,1008.8,2.0,2.0,5000.0,44.8
수원,2024-06-02 15:00,24.3,4.6,270.0,40.0,12.1,9.8,1003.9,1008.4,3.0,3.0,4650.0,43.0
수원,2024-06-02 16:00,24.3,4.0,270.0,38.0,11.5,9.0,1004.1,1008.6,2.0,2.0,4411.0,39.9
수원,2024-06-02 17:00,24.1,3.6,270.0,41.0,12.3,10.0,1004.0,1008.5,6.0,2.0,4535.0,35.6
수원,2024-06-02 18:00,22.9,3.1,270.0,44.0,12.2,9.9,1003.9,1008.5,3.0,1.0,4184.0,28.6
수원,2024-06-02 19:00,22.0,3.2,270.0,46.0,12.1,9.8,1004.1,1008.7,0.0,0.0,5000.0,24.9
수원,2024-06-02 20:00,19.5,2.4,230.0,56.0,12.6,10.4,1004.9,1009.5,0.0,0.0,5000.0,22.0
수원,2024-06-02 21:00,18.2,0.7,340.0,58.0,12.0,9.7,1005.7,1010.3,0.0,0.0,5000.0,20.3
수원,2024-06-02 22:00,17.5,1.4,250.0,60.0,11.9,9.6,1005.8,1010.5,0.0,0.0,5000.0,19.0
수원,2024-06-02 23:00,16.5,0.9,250.0,65.0,12.1,9.8,1005.8,1010.5,0.0,0.0,4950.0,18.1
수원,2024-06-03 00:00,15.3,1.1,270.0,68.0,11.8,9.4,1006.0,1010.7,0.0,0.0,5000.0,17.2
수원,2024-06-03 01:00,14.9,0.0,0.0,67.0,11.3,8.8,1005.8,1010.5,0.0,0.0,5000.0,16.6
수원,2024-06-03 02:00,14.4,0.9,290.0,74.0,12.1,9.8,1005.6,1010.3,0.0,0.0,4884.0,16.1
수원,2024-06-03 03:00,13.7,1.1,320.0,82.0,12.8,10.6,1005.6,1010.3,0.0,0.0,4249.0,15.7
수원,2024-06-03 04:00,13.4,0.2,0.0,84.0,12.9,10.7,1005.6,1010.3,0.0,0.0,3595.0,15.2
수원,2024-06-03 05:00,13.1,0.4,0.0,86.0,12.9,10.8,1005.8,1010.5,0.0,0.0,2976.0,14.7
수원,2024-06-03 06:00,13.7,0.8,110.0,83.0,12.9,10.8,1006.2,1010.9,0.0,0.0,3874.0,15.0
수원,2024-06-03 07:00,18.0,2.4,90.0,68.0,13.9,11.9,1006.7,1011.4,0.0,0.0,5000.0,17.0
수원,2024-06-03 08:00,19.7,2.6,90.0,62.0,14.2,12.2,1006.6,1011.2,0.0,0.0,5000.0,22.5
수원,2024-06-03 09:00,21.1,2.3,70.0,57.0,14.2,12.2,1006.7,1011.3,0.0,0.0,3955.0,30.2
수원,2024-06-03 10:00,22.4,2.0,70.0,53.0,14.3,12.3,1006.4,1011.0,0.0,0.0,4596.0,36.0
수원,2024-06-03 11:00,23.5,3.0,90.0,43.0,12.4,10.1,1006.2,1010.7,2.0,2.0,5000.0,40.8
수원,2024-06-03 12:00,24.2,2.6,110.0,34.0,10.2,7.3,1005.7,1010.2,2.0,2.0,4994.0,44.4
수원,2024-06-03 13:00,25.4,2.5,50.0,34.0,10.9,8.3,1005.3,1009.8,3.0,3.0,5000.0,46.5
수원,2024-06-03 14:00,26.0,2.2,50.0,30.0,10.0,7.0,1005.0,1009.5,2.0,2.0,5000.0,48.4
수원,2024-06-03 15:00,26.7,3.4,110.0,29.0,10.1,7.1,1004.6,1009.1,3.0,3.0,5000.0,46.2
수원,2024-06-03 16:00,26.9,2.3,70.0,29.0,10.2,7.3,1004.6,1009.1,4.0,4.0,5000.0,43.5
수원,2024-06-03 17:00,26.5,2.9,70.0,30.0,10.4,7.5,1004.4,1008.9,4.0,4.0,4524.0,39.2
수원,2024-06-03 18:00,26.4,2.1,360.0,30.0,10.3,7.4,1004.5,1009.0,2.0,2.0,4572.0,31.3
수원,2024-06-03 19:00,24.1,2.3,270.0,46.0,13.7,11.7,1005.3,1009.8,0.0,0.0,3327.0,26.8
수원,2024-06-03 20:00,22.0,1.5,320.0,53.0,13.9,11.9,1006.1,1010.7,4.0,1.0,5000.0,23.9
수원,2024-06-03 21:00,20.5,1.2,200.0,57.0,13.7,11.6,1007.0,1011.6,1.0,1.0,5000.0,21.8
수원,2024-06-03 22:00,19.2,0.8,320.0,62.0,13.7,11.7,1007.8,1012.4,0.0,0.0,5000.0,20.3
수원,2024-06-03 23:00,20.8,2.8,90.0,34.0,8.3,4.3,1008.4,1013.0,0.0,0.0,5000.0,19.3
수원,2024-06-04 00:00,20.7,2.6,90.0,33.0,8.0,3.8,1008.8,1013.4,0.0,0.0,5000.0,18.8
수원,2024-06-04 01:00,20.0,2.5,90.0,32.0,7.4,2.7,1009.1,1013.8,0.0,0.0,5000.0,18.1
수원,2024-06-04 02:00,19.5,2.3,90.0,33.0,7.4,2.7,1009.3,1013.9,0.0,0.0,5000.0,17.5
수원,2024-06-04 03:00,18.4,2.0,90.0,36.0,7.6,3.0,1009.4,1014.1,0.0,0.0,5000.0,16.8
수원,2024-06-04 04:00,17.4,1.0,70.0,39.0,7.7,3.2,1009.6,1014.3,0.0,0.0,5000.0,16.1
수원,2024-06-04 05:00,15.1,1.1,20.0,51.0,8.7,5.0,1010.4,1015.1,0.0,0.0,5000.0,15.1
수원,2024-06-04 06:00,15.3,1.0,70.0,52.0,9.0,5.4,1010.9,1015.6,0.0,0.0,5000.0,15.1
수원,2024-06-04 07:00,19.5,1.3,110.0,40.0,9.0,5.5,1011.3,1015.9,0.0,0.0,5000.0,17.0
수원,2024-06-04 08:00,20.9,2.2,90.0,37.0,9.1,5.6,1011.7,1016.3,0.0,0.0,5000.0,23.2
수원,2024-06-04 09:00,22.3,2.4,110.0,38.0,10.2,7.2,1011.9,1016.5,0.0,0.0,4493.0,31.0
수원,2024-06-04 10:00,22.9,2.6,180.0,32.0,8.9,5.3,1011.7,1016.3,0.0,0.0,4553.0,36.6
수원,2024-06-04 11:00,24.2,2.3,140.0,30.0,9.0,5.5,1011.6,1016.2,0.0,0.0,5000.0,41.7
수원,2024-06-04 12:00,24.9,1.9,180.0,29.0,9.1,5.6,1010.9,1015.4,0.0,0.0,4127.0,45.5
수원,2024-06-04 13:00,26.1,2.5,90.0,29.0,9.7,6.6,1010.4,1014.9,0.0,0.0,5000.0,48.6
수원,2024-06-04 14:00,27.3,3.0,320.0,27.0,9.7,6.6,1010.1,1014.6,0.0,0.0,5000.0,49.6
수원,2024-06-04 15:00,27.5,3.8,290.0,32.0,11.7,9.3,1009.7,1014.2,0.0,0.0,4000.0,47.9
수원,2024-06-04 16:00,26.8,4.0,290.0,31.0,10.9,8.2,1009.9,1014.4,0.0,0.0,4816.0,43.3
수원,2024-06-04 17:00,26.1,3.3,290.0,34.0,11.5,9.0,1010.2,1014.7,0.0,0.0,5000.0,38.7
수원,2024-06-04 18:00,25.1,3.3,290.0,33.0,10.4,7.6,1010.3,1014.9,0.0,0.0,4578.0,30.9
수원,2024-06-04 19:00,24.0,2.3,290.0,33.0,9.8,6.7,1010.6,1015.2,0.0,0.0,5000.0,26.9
수원,2024-06-04 20:00,21.9,1.9,270.0,41.0,10.7,8.0,1011.0,1015.6,0.0,0.0,5000.0,23.7
수원,2024-06-04 21:00,20.0,1.9,250.0,51.0,11.9,9.5,1011.8,1016.5,0.0,0.0,5000.0,21.9
수원,2024-06-04 22:00,18.6,1.6,230.0,71.0,15.2,13.2,1012.6,1017.3,0.0,0.0,2872.0,20.8
수원,2024-06-04 23:00,18.2,0.7,250.0,76.0,15.8,13.8,1013.1,1017.8,0.0,0.0,1556.0,19.9
수원,2024-06-05 00:00,17.7,1.0,250.0,82.0,16.5,14.5,1013.1,1017.8,0.0,0.0,1119.0,19.1
수원,2024-06-05 01:00,17.3,1.1,250.0,82.0,16.1,14.1,1013.2,1017.9,0.0,0.0,939.0,18.5
수원,2024-06-05 02:00,16.3,0.3,0.0,85.0,15.7,13.7,1013.2,1017.9,0.0,0.0,855.0,17.9
수원,2024-06-05 03:00,15.7,0.4,0.0,89.0,15.8,13.8,1013.3,1018.0,0.0,0.0,755.0,17.3
수원,2024-06-05 04:00,15.4,1.0,230.0,88.0,15.4,13.4,1013.5,1018.3,0.0,0.0,794.0,16.9
수원,2024-06-05 05:00,15.5,0.9,110.0,91.0,16.0,14.0,1013.7,1018.5,0.0,0.0,397.0,16.5
수원,2024-06-05 06:00,16.0,0.7,90.0,90.0,16.3,14.3,1014.0,1018.7,0.0,0.0,392.0,17.0
수원,2024-06-05 07:00,18.5,0.7,230.0,78.0,16.5,14.5,1014.4,1019.1,0.0,0.0,635.0,19.1
수원,2024-06-05 08:00,20.7,1.7,140.0,69.0,16.8,14.8,1014.7,1019.4,0.0,0.0,649.0,24.0
수원,2024-06-05 09:00,21.9,0.9,230.0,62.0,16.2,14.2,1014.7,1019.3,1.0,0.0,1022.0,30.4
수원,2024-06-05 10:00,23.3,1.9,250.0,55.0,15.7,13.7,1014.3,1018.9,1.0,0.0,1507.0,35.5
수원,2024-06-05 11:00,24.9,2.0,200.0,50.0,15.7,13.7,1014.0,1018.5,7.0,0.0,1932.0,41.2
수원,2024-06-05 12:00,26.5,1.7,290.0,42.0,14.5,12.5,1013.5,1018.1,7.0,0.0,2165.0,44.6
수원,2024-06-05 13:00,27.7,1.0,230.0,42.0,15.6,13.6,1012.8,1017.3,8.0,0.0,2676.0,46.5
수원,2024-06-05 14:00,28.3,2.5,320.0,42.0,16.1,14.1,1012.1,1016.6,8.0,0.0,2905.0,43.5
수원,2024-06-05 15:00,26.3,3.1,270.0,48.0,16.4,14.4,1012.2,1016.8,7.0,2.0,3333.0,41.1
수원,2024-06-05 16:00,25.4,2.7,290.0,50.0,16.2,14.2,1012.0,1016.6,7.0,1.0,4057.0,37.6
수원,2024-06-05 17:00,25.2,3.1,270.0,47.0,15.0,13.0,1011.9,1016.5,5.0,0.0,3003.0,35.1
수원,2024-06-05 18:00,23.0,2.7,290.0,51.0,14.3,12.3,1012.1,1016.7,8.0,0.0,4799.0,29.8
수원,2024-06-05 19:00,21.9,2.9,270.0,53.0,13.8,11.8,1012.5,1017.1,9.0,1.0,4731.0,26.3
수원,2024-06-05 20:00,20.8,1.7,250.0,60.0,14.7,12.7,1012.7,1017.3,8.0,3.0,4233.0,23.8
수원,2024-06-05 21:00,19.3,1.9,230.0,67.0,15.0,13.0,1013.3,1017.9,6.0,0.0,3825.0,22.1
수원,2024-06-05 22:00,18.7,2.0,230.0,72.0,15.5,13.5,1013.8,1018.5,8.0,3.0,2476.0,21.1
수원,2024-06-05 23:00,18.4,1.5,230.0,72.0,15.2,13.2,1013.7,1018.4,6.0,3.0,2765.0,20.4
수원,2024-06-06 00:00,18.2,0.8,230.0,71.0,14.8,12.8,1013.7,1018.4,8.0,0.0,2950.0,19.8
수원,2024-06-06 01:00,17.7,1.1,230.0,73.0,14.7,12.7,1013.6,1018.3,8.0,1.0,2995.0,19.4
수원,2024-06-06 02:00,17.1,0.3,0.0,76.0,14.8,12.8,1013.5,1018.2,8.0,8.0,2231.0,18.9
수원,2024-06-06 03:00,16.9,0.2,0.0,77.0,14.8,12.8,1013.1,1017.8,9.0,0.0,2498.0,18.6
수원,2024-06-06 04:00,17.2,0.7,140.0,80.0,15.7,13.7,1013.0,1017.7,9.0,0.0,1367.0,18.5
수원,2024-06-06 05:00,16.7,0.5,270.0,84.0,15.9,13.9,1013.1,1017.8,9.0,0.0,1184.0,18.5
수원,2024-06-06 06:00,16.8,0.2,0.0,84.0,16.0,14.0,1013.3,1018.0,9.0,0.0,1238.0,18.7
수원,2024-06-06 07:00,17.6,0.1,0.0,79.0,15.9,13.9,1013.3,1018.0,7.0,0.0,1280.0,19.7
