지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
백령도,2024-07-14 11:00,27.7,2.1,140.0,73.0,27.1,22.4,1004.3,1008.4,0.0,0.0,960.0,44.9
백령도,2024-07-14 12:00,28.2,3.3,110.0,68.0,26.0,21.7,1004.3,1008.3,0.0,0.0,742.0,48.6
백령도,2024-07-14 13:00,27.7,3.4,180.0,68.0,25.2,21.2,1004.3,1008.4,0.0,0.0,1193.0,48.9
백령도,2024-07-14 14:00,28.2,3.7,160.0,64.0,24.4,20.7,1004.0,1008.0,0.0,0.0,1546.0,51.7
백령도,2024-07-14 15:00,28.0,2.9,200.0,65.0,24.4,20.7,1004.2,1008.3,0.0,0.0,1792.0,48.1
백령도,2024-07-14 16:00,27.2,2.2,340.0,72.0,26.0,21.7,1003.8,1007.9,0.0,0.0,1050.0,47.0
백령도,2024-07-14 17:00,26.0,3.0,340.0,75.0,25.2,21.2,1003.9,1008.0,3.0,0.0,997.0,43.1
백령도,2024-07-14 18:00,25.9,2.8,340.0,75.0,25.0,21.1,1003.9,1008.0,5.0,0.0,1215.0,35.1
백령도,2024-07-14 19:00,25.1,2.7,340.0,79.0,25.0,21.1,1004.5,1008.6,4.0,0.0,936.0,30.7
백령도,2024-07-14 20:00,23.8,2.9,340.0,82.0,24.1,20.5,1004.6,1008.7,6.0,0.0,985.0,27.2
백령도,2024-07-14 21:00,23.6,2.5,320.0,81.0,23.5,20.1,1005.1,1009.2,8.0,2.0,1034.0,25.8
백령도,2024-07-14 22:00,22.7,1.9,320.0,83.0,22.8,19.6,1005.0,1009.1,6.0,4.0,1035.0,24.8
백령도,2024-07-14 23:00,23.4,2.1,320.0,80.0,22.9,19.7,1005.3,1009.4,3.0,3.0,1237.0,25.1
백령도,2024-07-15 00:00,24.4,0.0,0.0,75.0,22.8,19.6,1005.1,1009.2,4.0,4.0,1410.0,25.2
백령도,2024-07-15 01:00,24.3,0.6,90.0,77.0,23.4,20.0,1005.1,1009.2,0.0,0.0,1343.0,23.9
백령도,2024-07-15 02:00,23.3,1.8,90.0,88.0,25.0,21.1,1005.3,1009.4,3.0,2.0,881.0,24.0
백령도,2024-07-15 03:00,23.5,2.1,110.0,90.0,26.0,21.7,1005.5,1009.6,0.0,0.0,859.0,23.5
백령도,2024-07-15 04:00,22.7,2.4,110.0,92.0,25.3,21.3,1005.5,1009.6,0.0,0.0,887.0,23.1
백령도,2024-07-15 05:00,23.4,3.2,110.0,92.0,26.4,22.0,1005.6,1009.7,0.0,0.0,1066.0,23.1
백령도,2024-07-15 06:00,23.6,3.3,110.0,90.0,26.1,21.8,1006.0,1010.1,2.0,2.0,1566.0,23.2
백령도,2024-07-15 07:00,24.1,3.2,110.0,81.0,24.3,20.6,1006.3,1010.4,2.0,2.0,2520.0,24.1
백령도,2024-07-15 08:00,25.0,2.9,110.0,76.0,24.0,20.4,1006.7,1010.8,2.0,2.0,3255.0,27.9
백령도,2024-07-15 09:00,25.9,3.5,110.0,72.0,24.0,20.4,1006.6,1010.7,0.0,0.0,3697.0,34.9
백령도,2024-07-15 10:00,27.1,4.5,140.0,67.0,24.0,20.4,1006.7,1010.8,0.0,0.0,3975.0,40.2
백령도,2024-07-15 11:00,28.0,4.5,110.0,65.0,24.4,20.7,1006.7,1010.8,0.0,0.0,3532.0,45.5
백령도,2024-07-15 12:00,27.5,5.8,140.0,64.0,23.4,20.0,1006.6,1010.7,0.0,0.0,3903.0,49.0
백령도,2024-07-15 13:00,28.2,3.8,140.0,64.0,24.4,20.7,1006.6,1010.7,0.0,0.0,4418.0,53.1
백령도,2024-07-15 14:00,27.9,5.0,180.0,66.0,24.7,20.9,1006.4,1010.5,0.0,0.0,4583.0,53.0
백령도,2024-07-15 15:00,27.4,4.3,180.0,66.0,24.0,20.4,1005.5,1009.6,0.0,0.0,3904.0,50.4
백령도,2024-07-15 16:00,27.2,5.0,160.0,67.0,24.1,20.5,1005.0,1009.1,0.0,0.0,4307.0,48.6
백령도,2024-07-15 17:00,26.8,3.9,160.0,69.0,24.3,20.6,1004.7,1008.8,2.0,0.0,3343.0,44.6
백령도,2024-07-15 18:00,25.9,4.0,180.0,73.0,24.3,20.6,1004.5,1008.6,5.0,0.0,3625.0,35.3
백령도,2024-07-15 19:00,24.7,5.0,180.0,81.0,25.2,21.2,1004.6,1008.7,1.0,0.0,3168.0,29.9
백령도,2024-07-15 20:00,24.4,3.9,160.0,84.0,25.6,21.5,1005.0,1009.1,2.0,2.0,2635.0,28.1
백령도,2024-07-15 21:00,24.3,3.3,160.0,86.0,26.1,21.8,1005.5,1009.6,7.0,2.0,2449.0,26.5
백령도,2024-07-15 22:00,23.5,3.4,160.0,91.0,26.3,21.9,1005.8,1009.9,0.0,0.0,1632.0,25.3
백령도,2024-07-15 23:00,23.2,2.9,140.0,93.0,26.3,21.9,1005.7,1009.8,0.0,0.0,1294.0,25.5
백령도,2024-07-16 00:00,22.8,1.4,110.0,94.0,26.0,21.7,1005.5,1009.6,7.0,7.0,1091.0,25.5
백령도,2024-07-16 01:00,23.0,2.2,110.0,96.0,26.9,22.3,1004.9,1009.0,7.0,7.0,869.0,25.0
백령도,2024-07-16 02:00,22.8,3.3,110.0,95.0,26.3,21.9,1004.5,1008.6,0.0,0.0,886.0,24.7
백령도,2024-07-16 03:00,23.4,3.8,140.0,94.0,26.9,22.3,1004.0,1008.1,7.0,7.0,1746.0,24.6
백령도,2024-07-16 04:00,23.2,4.6,140.0,94.0,26.6,22.1,1004.2,1008.3,10.0,7.0,616.0,24.3
백령도,2024-07-16 05:00,23.3,2.0,110.0,94.0,26.8,22.2,1004.2,1008.3,10.0,8.0,1155.0,24.6
백령도,2024-07-16 06:00,23.0,3.0,110.0,96.0,26.9,22.3,1004.2,1008.3,10.0,6.0,284.0,24.0
백령도,2024-07-16 07:00,23.1,3.2,140.0,96.0,27.1,22.4,1004.6,1008.7,10.0,6.0,1732.0,23.8
백령도,2024-07-16 08:00,23.2,3.5,140.0,96.0,27.2,22.5,1004.7,1008.8,10.0,6.0,818.0,24.3
백령도,2024-07-16 09:00,23.8,5.9,140.0,93.0,27.2,22.5,1004.4,1008.5,10.0,8.0,1105.0,25.8
백령도,2024-07-16 10:00,24.1,3.9,140.0,93.0,27.7,22.8,1004.0,1008.1,10.0,8.0,781.0,25.7
백령도,2024-07-16 11:00,23.1,5.6,140.0,95.0,26.8,22.2,1004.2,1008.3,10.0,8.0,393.0,25.8
백령도,2024-07-16 12:00,22.8,5.5,140.0,96.0,26.6,22.1,1003.8,1007.9,10.0,8.0,220.0,24.8
백령도,2024-07-16 13:00,23.4,5.3,140.0,93.0,26.6,22.1,1003.5,1007.6,10.0,10.0,429.0,26.7
백령도,2024-07-16 14:00,23.1,4.7,140.0,96.0,27.1,22.4,1003.4,1007.5,10.0,10.0,285.0,25.8
백령도,2024-07-16 15:00,22.9,4.7,140.0,97.0,26.9,22.3,1003.0,1007.1,10.0,9.0,120.0,24.8
백령도,2024-07-16 16:00,23.5,3.7,140.0,97.0,27.9,22.9,1002.4,1006.5,10.0,10.0,344.0,27.5
백령도,2024-07-16 17:00,23.8,3.4,160.0,97.0,28.4,23.2,1002.0,1006.1,10.0,10.0,382.0,26.1
백령도,2024-07-16 18:00,24.7,3.2,230.0,93.0,28.8,23.4,1002.5,1006.6,9.0,9.0,1181.0,26.0
백령도,2024-07-16 19:00,24.1,4.8,230.0,93.0,27.7,22.8,1002.3,1006.4,10.0,8.0,1016.0,24.5
백령도,2024-07-16 20:00,23.6,2.1,230.0,96.0,27.9,22.9,1002.9,1007.0,10.0,8.0,486.0,23.9
백령도,2024-07-16 21:00,23.4,1.9,140.0,96.0,27.6,22.7,1002.3,1006.4,10.0,8.0,1058.0,23.7
백령도,2024-07-16 22:00,23.8,5.3,180.0,96.0,28.3,23.1,1002.8,1006.9,10.0,9.0,816.0,23.7
백령도,2024-07-16 23:00,23.5,6.2,160.0,96.0,27.7,22.8,1002.6,1006.7,10.0,9.0,842.0,23.6
백령도,2024-07-17 00:00,23.3,5.2,160.0,96.0,27.4,22.6,1002.5,1006.6,10.0,9.0,849.0,23.3
백령도,2024-07-17 01:00,23.3,5.2,160.0,97.0,27.6,22.7,1002.0,1006.1,10.0,8.0,527.0,23.5
백령도,2024-07-17 02:00,22.8,6.0,140.0,96.0,26.6,22.1,1001.1,1005.2,10.0,10.0,370.0,23.2
백령도,2024-07-17 03:00,23.5,7.7,160.0,97.0,27.9,22.9,1000.0,1004.1,10.0,8.0,120.0,23.3
백령도,2024-07-17 04:00,24.4,4.4,230.0,97.0,29.5,23.8,999.4,1003.5,10.0,8.0,101.0,24.0
백령도,2024-07-17 05:00,24.7,3.7,230.0,95.0,29.5,23.8,999.1,1003.2,10.0,8.0,789.0,23.8
백령도,2024-07-17 06:00,24.3,4.6,160.0,93.0,28.1,23.0,1000.4,1004.5,10.0,10.0,688.0,23.7
백령도,2024-07-17 07:00,24.1,3.1,180.0,92.0,27.6,22.7,1000.3,1004.4,7.0,7.0,1045.0,24.2
백령도,2024-07-17 08:00,24.7,4.8,200.0,90.0,27.9,22.9,1000.5,1004.6,8.0,8.0,1247.0,25.0
백령도,2024-07-17 09:00,24.9,5.9,200.0,92.0,28.9,23.5,1000.6,1004.7,10.0,8.0,972.0,25.2
백령도,2024-07-17 10:00,24.9,5.3,200.0,95.0,29.8,24.0,1000.0,1004.1,10.0,9.0,603.0,25.2
백령도,2024-07-17 11:00,24.9,5.3,200.0,93.0,29.1,23.6,1000.8,1004.9,10.0,8.0,912.0,25.9
백령도,2024-07-17 12:00,24.7,6.0,200.0,93.0,28.8,23.4,1000.3,1004.4,10.0,8.0,988.0,28.0
백령도,2024-07-17 13:00,24.4,4.5,200.0,92.0,28.1,23.0,999.1,1003.2,9.0,9.0,1693.0,25.9
백령도,2024-07-17 14:00,24.7,5.5,200.0,89.0,27.6,22.7,1000.6,1004.7,9.0,9.0,2006.0,26.5
백령도,2024-07-17 15:00,25.4,5.7,200.0,85.0,27.4,22.6,1000.6,1004.7,9.0,9.0,2506.0,28.2
백령도,2024-07-17 16:00,24.5,6.8,230.0,88.0,26.9,22.3,1000.0,1004.1,10.0,8.0,2576.0,25.7
백령도,2024-07-17 17:00,24.0,4.5,200.0,92.0,27.4,22.6,999.2,1003.3,10.0,8.0,1723.0,25.1
백령도,2024-07-17 18:00,24.2,4.5,180.0,85.0,25.6,21.5,999.0,1003.1,9.0,9.0,3090.0,24.8
백령도,2024-07-17 19:00,24.2,7.1,180.0,88.0,26.4,22.0,998.9,1003.0,10.0,8.0,2505.0,24.2
백령도,2024-07-17 20:00,23.7,4.8,200.0,91.0,26.6,22.1,998.7,1002.8,10.0,9.0,2063.0,23.5
백령도,2024-07-17 21:00,23.7,4.9,180.0,92.0,26.9,22.3,998.3,1002.4,10.0,8.0,1785.0,23.5
백령도,2024-07-17 22:00,24.3,3.8,200.0,86.0,26.1,21.8,998.2,1002.3,9.0,9.0,4279.0,23.3
백령도,2024-07-17 23:00,23.8,4.5,160.0,92.0,27.1,22.4,997.7,1001.8,10.0,9.0,2420.0,23.3
백령도,2024-07-18 00:00,23.1,4.7,160.0,95.0,26.8,22.2,997.8,1001.9,8.0,8.0,1154.0,23.2
백령도,2024-07-18 01:00,23.8,4.3,180.0,94.0,27.6,22.7,996.6,1000.7,10.0,8.0,813.0,23.3
백령도,2024-07-18 02:00,24.2,4.9,200.0,94.0,28.3,23.1,995.8,999.9,10.0,8.0,1247.0,23.6
백령도,2024-07-18 03:00,24.2,4.0,230.0,95.0,28.6,23.3,994.9,998.9,10.0,8.0,1575.0,23.7
백령도,2024-07-18 04:00,23.8,5.9,230.0,94.0,27.6,22.7,994.5,998.6,10.0,8.0,2754.0,23.6
백령도,2024-07-18 05:00,23.2,5.2,250.0,96.0,27.2,22.5,994.4,998.5,10.0,9.0,361.0,23.2
백령도,2024-07-18 06:00,23.3,6.1,250.0,97.0,27.6,22.7,995.0,999.1,10.0,8.0,408.0,23.2
백령도,2024-07-18 07:00,23.7,4.7,250.0,96.0,28.1,23.0,994.8,998.9,10.0,10.0,624.0,23.7
백령도,2024-07-18 08:00,24.4,1.9,270.0,95.0,28.9,23.5,994.7,998.7,10.0,10.0,601.0,24.8
백령도,2024-07-18 09:00,24.2,0.7,200.0,95.0,28.6,23.3,994.7,998.7,10.0,8.0,489.0,25.2
백령도,2024-07-18 10:00,23.8,0.4,0.0,96.0,28.3,23.1,994.8,998.9,10.0,10.0,89.0,25.7
백령도,2024-07-18 11:00,23.3,2.2,180.0,96.0,27.4,22.6,994.8,998.9,10.0,10.0,238.0,25.3
백령도,2024-07-18 12:00,23.7,0.9,250.0,97.0,28.3,23.1,994.8,998.9,10.0,10.0,179.0,25.8
백령도,2024-07-18 13:00,24.6,0.6,320.0,95.0,29.3,23.7,994.5,998.5,7.0,7.0,413.0,28.8
백령도,2024-07-18 14:00,25.6,2.0,340.0,87.0,28.4,23.2,994.5,998.6,7.0,7.0,3515.0,32.2
백령도,2024-07-18 15:00,24.3,4.0,290.0,92.0,27.9,22.9,994.7,998.7,8.0,8.0,327.0,33.1
백령도,2024-07-18 16:00,25.3,3.1,320.0,88.0,28.3,23.1,995.0,999.1,7.0,7.0,945.0,32.3
백령도,2024-07-18 17:00,25.2,2.9,320.0,89.0,28.4,23.2,995.3,999.4,7.0,7.0,1007.0,30.6
백령도,2024-07-18 18:00,24.5,3.5,270.0,90.0,27.6,22.7,995.7,999.7,9.0,9.0,722.0,28.2
백령도,2024-07-18 19:00,24.6,2.2,250.0,85.0,26.3,21.9,995.9,999.9,5.0,5.0,830.0,26.3
백령도,2024-07-18 20:00,23.4,1.2,250.0,92.0,26.4,22.0,996.7,1000.8,0.0,0.0,440.0,24.7
백령도,2024-07-18 21:00,23.3,1.2,200.0,94.0,26.8,22.2,997.3,1001.4,9.0,9.0,246.0,24.2
백령도,2024-07-18 22:00,22.6,2.8,230.0,93.0,25.5,21.4,998.0,1002.1,0.0,0.0,276.0,23.6
백령도,2024-07-18 23:00,22.1,2.1,200.0,94.0,24.9,21.0,998.1,1002.2,0.0,0.0,248.0,23.1
백령도,2024-07-19 00:00,22.3,2.5,180.0,95.0,25.5,21.4,998.5,1002.6,9.0,9.0,182.0,23.2
백령도,2024-07-19 01:00,22.4,1.2,180.0,97.0,26.1,21.8,998.8,1002.9,10.0,10.0,36.0,23.2
백령도,2024-07-19 02:00,21.6,1.9,110.0,97.0,24.9,21.0,998.2,1002.3,10.0,10.0,21.0,22.8
백령도,2024-07-19 03:00,22.5,4.2,160.0,97.0,26.3,21.9,997.5,1001.6,10.0,10.0,168.0,22.7
백령도,2024-07-19 04:00,22.2,3.5,140.0,97.0,25.8,21.6,997.6,1001.7,10.0,10.0,109.0,22.8
백령도,2024-07-19 05:00,22.2,3.2,140.0,97.0,25.8,21.6,998.2,1002.3,10.0,10.0,31.0,22.8
백령도,2024-07-19 06:00,22.1,3.3,140.0,97.0,25.6,21.5,998.4,1002.5,10.0,10.0,16.0,22.8
백령도,2024-07-19 07:00,22.5,4.3,160.0,97.0,26.3,21.9,998.9,1003.0,10.0,10.0,61.0,23.5
백령도,2024-07-19 08:00,22.5,3.1,140.0,97.0,26.3,21.9,998.9,1003.0,10.0,10.0,324.0,25.3
백령도,2024-07-19 09:00,22.0,3.8,140.0,97.0,25.5,21.4,999.2,1003.3,10.0,10.0,26.0,24.5
백령도,2024-07-19 10:00,22.5,4.2,140.0,97.0,26.3,21.9,999.1,1003.2,10.0,10.0,147.0,26.1
백령도,2024-07-19 11:00,23.1,4.2,140.0,95.0,26.8,22.2,999.6,1003.7,10.0,10.0,126.0,28.2
백령도,2024-07-19 12:00,23.7,4.2,140.0,92.0,26.9,22.3,999.0,1003.1,10.0,10.0,349.0,30.2
백령도,2024-07-19 13:00,23.9,4.5,140.0,93.0,27.4,22.6,998.8,1002.9,8.0,8.0,442.0,30.5
백령도,2024-07-19 14:00,24.6,4.0,140.0,89.0,27.4,22.6,998.9,1003.0,9.0,9.0,785.0,31.3
백령도,2024-07-19 15:00,24.9,5.2,160.0,90.0,28.3,23.1,999.3,1003.4,9.0,9.0,826.0,31.3
백령도,2024-07-19 16:00,24.1,4.6,160.0,96.0,28.8,23.4,999.3,1003.4,10.0,10.0,180.0,28.5
백령도,2024-07-19 17:00,24.1,4.8,160.0,96.0,28.8,23.4,999.0,1003.1,10.0,10.0,306.0,27.7
백령도,2024-07-19 18:00,24.4,4.0,180.0,93.0,28.3,23.1,999.2,1003.3,7.0,7.0,802.0,27.0
백령도,2024-07-19 19:00,24.7,4.0,160.0,83.0,25.8,21.6,999.2,1003.3,0.0,0.0,3154.0,25.2
백령도,2024-07-19 20:00,23.6,2.7,200.0,90.0,26.1,21.8,999.6,1003.7,0.0,0.0,2502.0,24.1
백령도,2024-07-19 21:00,23.4,3.7,180.0,92.0,26.4,22.0,999.5,1003.6,3.0,3.0,1710.0,23.2
백령도,2024-07-19 22:00,23.8,4.9,180.0,92.0,27.1,22.4,1000.1,1004.2,0.0,0.0,2204.0,23.2
백령도,2024-07-19 23:00,23.5,5.7,160.0,94.0,27.1,22.4,999.9,1004.0,0.0,0.0,1611.0,23.2
백령도,2024-07-20 00:00,23.3,3.9,160.0,93.0,26.4,22.0,1000.6,1004.7,4.0,4.0,1821.0,22.7
백령도,2024-07-20 01:00,23.3,4.1,160.0,94.0,26.8,22.2,1000.6,1004.7,7.0,1.0,1695.0,22.7
백령도,2024-07-20 02:00,23.2,4.0,160.0,97.0,27.4,22.6,1000.7,1004.8,9.0,9.0,944.0,23.2
백령도,2024-07-20 03:00,23.0,3.9,140.0,96.0,26.9,22.3,1000.6,1004.7,9.0,9.0,1065.0,23.2
백령도,2024-07-20 04:00,23.0,4.6,160.0,96.0,26.9,22.3,1001.0,1005.1,9.0,9.0,1064.0,23.2
백령도,2024-07-20 05:00,23.3,4.1,160.0,95.0,27.1,22.4,1000.9,1005.0,10.0,8.0,1193.0,23.2
백령도,2024-07-20 06:00,22.8,5.4,140.0,97.0,26.8,22.2,1000.5,1004.6,10.0,8.0,902.0,23.1
백령도,2024-07-20 07:00,22.7,5.8,140.0,96.0,26.4,22.0,1000.4,1004.5,10.0,8.0,877.0,23.1
백령도,2024-07-20 08:00,22.9,5.7,140.0,96.0,26.8,22.2,1000.7,1004.8,10.0,8.0,892.0,23.2
백령도,2024-07-20 09:00,22.8,5.8,140.0,96.0,26.6,22.1,1000.5,1004.6,10.0,8.0,650.0,23.3
백령도,2024-07-20 10:00,23.5,5.7,160.0,94.0,27.1,22.4,1000.8,1004.9,10.0,8.0,1120.0,23.7
백령도,2024-07-20 11:00,23.4,4.3,160.0,94.0,26.9,22.3,1000.2,1004.3,10.0,8.0,958.0,24.2
백령도,2024-07-20 12:00,23.5,3.7,160.0,96.0,27.7,22.8,1000.2,1004.3,10.0,8.0,682.0,24.7
백령도,2024-07-20 13:00,22.9,4.8,140.0,97.0,26.9,22.3,999.0,1003.1,10.0,8.0,438.0,24.7
백령도,2024-07-20 14:00,22.9,5.4,140.0,96.0,26.8,22.2,998.6,1002.7,10.0,8.0,183.0,23.6
백령도,2024-07-20 15:00,22.7,6.5,140.0,97.0,26.6,22.1,997.3,1001.4,10.0,8.0,451.0,23.5
백령도,2024-07-20 16:00,22.8,7.9,140.0,97.0,26.8,22.2,995.3,999.4,10.0,8.0,802.0,23.5
백령도,2024-07-20 17:00,23.9,9.8,160.0,96.0,28.4,23.2,994.3,998.4,10.0,8.0,436.0,23.3
백령도,2024-07-20 18:00,24.8,11.0,180.0,92.0,28.8,23.4,993.6,997.6,10.0,6.0,739.0,24.6
백령도,2024-07-20 19:00,24.4,8.8,200.0,84.0,25.6,21.5,993.8,997.8,8.0,4.0,2210.0,23.8
백령도,2024-07-20 20:00,23.7,8.1,200.0,86.0,25.2,21.2,993.2,997.3,9.0,9.0,1826.0,22.7
백령도,2024-07-20 21:00,23.9,9.9,200.0,85.0,25.2,21.2,992.6,996.6,9.0,9.0,2206.0,22.6
백령도,2024-07-20 22:00,23.2,10.6,200.0,87.0,24.7,20.9,992.0,996.1,10.0,8.0,1584.0,22.2
백령도,2024-07-20 23:00,21.8,9.3,230.0,94.0,24.4,20.7,991.1,995.2,10.0,8.0,968.0,21.7
백령도,2024-07-21 00:00,21.6,9.0,250.0,94.0,24.1,20.5,991.8,995.9,10.0,8.0,1332.0,21.6
백령도,2024-07-21 01:00,23.0,8.6,290.0,93.0,26.1,21.8,992.7,996.8,10.0,10.0,1419.0,22.2
백령도,2024-07-21 02:00,21.9,12.2,290.0,93.0,24.4,20.7,994.5,998.6,10.0,8.0,1345.0,21.7
백령도,2024-07-21 03:00,21.7,10.1,290.0,91.0,23.5,20.1,996.5,1000.6,10.0,8.0,2048.0,21.3
백령도,2024-07-21 04:00,21.8,5.6,290.0,90.0,23.4,20.0,997.5,1001.6,10.0,7.0,2242.0,21.2
백령도,2024-07-21 05:00,21.7,4.0,270.0,90.0,23.2,19.9,998.8,1002.9,10.0,6.0,2507.0,21.2
백령도,2024-07-21 06:00,21.9,2.6,250.0,90.0,23.5,20.1,999.9,1004.0,10.0,8.0,3313.0,21.3
백령도,2024-07-21 07:00,22.0,1.7,160.0,94.0,24.7,20.9,1000.7,1004.8,10.0,5.0,1224.0,22.2
백령도,2024-07-21 08:00,22.9,4.3,200.0,90.0,25.0,21.1,1001.1,1005.2,7.0,7.0,2049.0,23.4
백령도,2024-07-21 09:00,24.1,4.9,200.0,83.0,24.9,21.0,1001.2,1005.3,0.0,0.0,2970.0,26.3
백령도,2024-07-21 10:00,26.2,2.0,180.0,78.0,26.4,22.0,1001.4,1005.5,0.0,0.0,2895.0,31.2
백령도,2024-07-21 11:00,25.8,3.7,180.0,81.0,26.8,22.2,1001.7,1005.8,3.0,3.0,2615.0,34.7
백령도,2024-07-21 12:00,26.2,3.5,180.0,81.0,27.4,22.6,1001.7,1005.8,4.0,4.0,2749.0,37.4
백령도,2024-07-21 13:00,26.7,3.1,160.0,81.0,28.3,23.1,1001.4,1005.5,6.0,6.0,2950.0,39.2
백령도,2024-07-21 14:00,26.8,3.8,180.0,79.0,27.7,22.8,1001.0,1005.1,2.0,2.0,3014.0,39.4
백령도,2024-07-21 15:00,26.3,4.1,180.0,79.0,26.9,22.3,1000.7,1004.8,4.0,2.0,2888.0,37.7
백령도,2024-07-21 16:00,26.4,4.3,160.0,82.0,28.1,23.0,1000.5,1004.6,4.0,4.0,2982.0,36.7
백령도,2024-07-21 17:00,24.7,4.2,180.0,91.0,28.3,23.1,1000.3,1004.4,6.0,6.0,1397.0,31.6
백령도,2024-07-21 18:00,24.5,4.1,160.0,93.0,28.4,23.2,1000.3,1004.4,8.0,8.0,655.0,29.5
백령도,2024-07-21 19:00,23.8,5.9,180.0,96.0,28.3,23.1,1000.3,1004.4,0.0,0.0,180.0,26.9
백령도,2024-07-21 20:00,23.6,4.5,180.0,97.0,28.1,23.0,1000.6,1004.7,10.0,10.0,61.0,25.5
백령도,2024-07-21 21:00,23.5,3.4,160.0,97.0,27.9,22.9,1001.2,1005.3,10.0,10.0,43.0,25.0
백령도,2024-07-21 22:00,23.5,4.2,160.0,97.0,27.9,22.9,1001.5,1005.6,10.0,10.0,57.0,24.7
백령도,2024-07-21 23:00,23.6,4.1,160.0,97.0,28.1,23.0,1001.7,1005.8,10.0,10.0,42.0,24.5
백령도,2024-07-22 00:00,23.3,3.9,140.0,97.0,27.6,22.7,1001.8,1005.9,10.0,10.0,38.0,24.3
백령도,2024-07-22 01:00,23.1,5.1,160.0,97.0,27.2,22.5,1001.5,1005.6,10.0,10.0,26.0,24.1
백령도,2024-07-22 02:00,23.2,4.6,140.0,97.0,27.4,22.6,1001.2,1005.3,10.0,10.0,25.0,24.0
백령도,2024-07-22 03:00,23.5,3.8,160.0,97.0,27.9,22.9,1000.7,1004.8,10.0,10.0,31.0,24.0
백령도,2024-07-22 04:00,23.5,3.9,160.0,97.0,27.9,22.9,1000.3,1004.4,10.0,10.0,31.0,24.0
백령도,2024-07-22 05:00,23.8,4.4,160.0,97.0,28.4,23.2,999.7,1003.8,10.0,7.0,128.0,24.0
백령도,2024-07-22 06:00,23.4,3.0,200.0,97.0,27.7,22.8,1000.0,1004.1,10.0,9.0,79.0,23.7
백령도,2024-07-22 07:00,23.6,3.9,160.0,97.0,28.1,23.0,999.9,1004.0,10.0,7.0,48.0,24.1
백령도,2024-07-22 08:00,24.6,5.5,160.0,97.0,29.8,24.0,998.9,1003.0,6.0,6.0,723.0,26.0
백령도,2024-07-22 09:00,24.6,5.4,180.0,96.0,29.7,23.9,999.3,1003.4,8.0,8.0,803.0,27.7
백령도,2024-07-22 10:00,24.0,4.3,160.0,93.0,27.6,22.7,999.4,1003.5,10.0,6.0,1058.0,26.5
백령도,2024-07-22 11:00,24.6,6.9,160.0,90.0,27.7,22.8,998.5,1002.6,10.0,7.0,2062.0,27.3
백령도,2024-07-22 12:00,24.1,6.8,200.0,93.0,27.7,22.8,998.9,1003.0,10.0,9.0,1396.0,25.2
백령도,2024-07-22 13:00,24.5,7.6,200.0,92.0,28.3,23.1,997.5,1001.6,10.0,9.0,958.0,25.7
백령도,2024-07-22 14:00,23.8,4.4,180.0,95.0,27.9,22.9,997.3,1001.4,10.0,8.0,603.0,26.3
백령도,2024-07-22 15:00,23.7,4.7,180.0,96.0,28.1,23.0,996.9,1001.0,10.0,10.0,319.0,25.4
백령도,2024-07-22 16:00,24.0,6.0,180.0,96.0,28.6,23.3,995.8,999.9,10.0,8.0,560.0,25.5
백령도,2024-07-22 17:00,24.0,6.4,180.0,97.0,28.8,23.4,994.3,998.4,10.0,8.0,195.0,24.6
백령도,2024-07-22 18:00,24.1,8.2,180.0,97.0,28.9,23.5,993.3,997.3,10.0,8.0,282.0,24.1
백령도,2024-07-22 19:00,24.1,4.2,270.0,94.0,28.1,23.0,994.3,998.3,10.0,8.0,868.0,24.2
백령도,2024-07-22 20:00,23.6,4.2,250.0,91.0,26.4,22.0,995.1,999.2,10.0,9.0,1087.0,23.6
백령도,2024-07-22 21:00,23.1,3.5,200.0,91.0,25.6,21.5,995.5,999.6,7.0,7.0,1438.0,22.8
백령도,2024-07-22 22:00,23.1,3.0,200.0,91.0,25.6,21.5,996.0,1000.1,6.0,6.0,1279.0,23.0
백령도,2024-07-22 23:00,23.0,5.3,230.0,92.0,25.8,21.6,996.1,1000.2,1.0,1.0,1390.0,22.7
백령도,2024-07-23 00:00,23.3,4.2,230.0,93.0,26.4,22.0,996.6,1000.7,7.0,7.0,1780.0,22.7
백령도,2024-07-23 01:00,22.8,6.2,230.0,94.0,26.0,21.7,997.5,1001.6,0.0,0.0,1291.0,22.5
백령도,2024-07-23 02:00,22.8,5.3,230.0,94.0,26.0,21.7,997.9,1002.0,0.0,0.0,1557.0,22.2
백령도,2024-07-23 03:00,23.0,4.0,250.0,93.0,26.1,21.8,997.9,1002.0,0.0,0.0,1895.0,22.2
백령도,2024-07-23 04:00,21.9,1.1,160.0,95.0,24.9,21.0,997.8,1001.9,0.0,0.0,974.0,21.6
백령도,2024-07-23 05:00,21.7,4.1,180.0,97.0,25.0,21.1,997.2,1001.3,6.0,2.0,409.0,21.6
백령도,2024-07-23 06:00,21.8,3.2,180.0,97.0,25.2,21.2,996.7,1000.8,7.0,2.0,375.0,21.8
백령도,2024-07-23 07:00,22.4,2.2,180.0,95.0,25.6,21.5,996.7,1000.8,10.0,4.0,741.0,22.3
백령도,2024-07-23 08:00,24.1,4.9,200.0,92.0,27.6,22.7,997.8,1001.9,8.0,3.0,1610.0,23.7
