지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
강화,2024-08-10 09:00,27.8,1.1,90.0,84.0,31.3,24.8,999.5,1004.9,6.0,0.0,1391.0,30.0
강화,2024-08-10 10:00,29.2,1.3,110.0,80.0,32.2,25.3,999.4,1004.7,6.0,4.0,795.0,33.1
강화,2024-08-10 11:00,30.6,1.3,160.0,71.0,31.1,24.7,999.1,1004.4,6.0,1.0,933.0,36.0
강화,2024-08-10 12:00,31.7,2.0,230.0,66.0,30.7,24.5,998.8,1004.1,6.0,3.0,2333.0,37.9
강화,2024-08-10 13:00,31.1,2.3,250.0,69.0,31.1,24.7,998.6,1003.9,8.0,1.0,1301.0,37.5
강화,2024-08-10 14:00,29.8,2.6,270.0,74.0,30.9,24.6,998.4,1003.7,8.0,1.0,1204.0,35.8
강화,2024-08-10 15:00,29.4,2.4,270.0,72.0,29.5,23.8,998.3,1003.6,9.0,0.0,1780.0,34.5
강화,2024-08-10 16:00,29.3,2.4,290.0,66.0,26.8,22.2,998.1,1003.4,8.0,1.0,4256.0,35.0
강화,2024-08-10 17:00,30.1,2.1,290.0,68.0,28.9,23.5,997.8,1003.1,7.0,1.0,4149.0,36.3
강화,2024-08-10 18:00,29.3,1.3,270.0,74.0,30.0,24.1,997.7,1003.0,2.0,0.0,2814.0,33.2
강화,2024-08-10 19:00,26.0,0.5,320.0,90.0,30.2,24.2,997.7,1003.1,3.0,0.0,1577.0,29.6
강화,2024-08-10 20:00,25.0,0.9,360.0,91.0,28.8,23.4,997.8,1003.2,6.0,0.0,1506.0,27.8
강화,2024-08-10 21:00,24.7,0.1,0.0,92.0,28.6,23.3,998.4,1003.8,7.0,0.0,1696.0,27.1
강화,2024-08-10 22:00,24.2,0.0,0.0,94.0,28.3,23.1,998.4,1003.8,6.0,0.0,1739.0,26.4
강화,2024-08-10 23:00,24.1,1.2,360.0,90.0,26.9,22.3,998.4,1003.8,3.0,0.0,2658.0,25.9
강화,2024-08-11 00:00,24.6,1.4,20.0,89.0,27.4,22.6,998.1,1003.5,8.0,4.0,2594.0,25.7
강화,2024-08-11 01:00,24.4,1.1,360.0,91.0,27.7,22.8,997.8,1003.2,7.0,2.0,2141.0,25.5
강화,2024-08-11 02:00,24.4,1.1,360.0,92.0,28.1,23.0,997.5,1002.9,7.0,2.0,2174.0,25.5
강화,2024-08-11 03:00,24.4,0.7,50.0,94.0,28.6,23.3,997.4,1002.8,7.0,7.0,1701.0,25.5
강화,2024-08-11 04:00,25.0,1.3,20.0,93.0,29.3,23.7,997.6,1003.0,8.0,8.0,1909.0,25.6
강화,2024-08-11 05:00,25.1,1.8,20.0,93.0,29.5,23.8,997.5,1002.9,8.0,8.0,1683.0,25.6
강화,2024-08-11 06:00,25.4,1.0,360.0,93.0,30.0,24.1,997.8,1003.2,8.0,8.0,1544.0,25.6
강화,2024-08-11 07:00,25.8,0.7,360.0,93.0,30.7,24.5,998.1,1003.5,5.0,0.0,1558.0,25.8
강화,2024-08-11 08:00,27.6,0.6,360.0,81.0,29.8,24.0,998.7,1004.1,4.0,0.0,1769.0,27.1
강화,2024-08-11 09:00,29.3,2.1,180.0,74.0,30.0,24.1,998.8,1004.1,5.0,1.0,3157.0,30.1
강화,2024-08-11 10:00,30.2,2.1,180.0,69.0,29.5,23.8,998.9,1004.2,5.0,2.0,3840.0,33.8
강화,2024-08-11 11:00,30.1,2.7,200.0,71.0,30.2,24.2,998.6,1003.9,7.0,2.0,3035.0,35.8
강화,2024-08-11 12:00,31.5,2.3,200.0,67.0,30.9,24.6,998.3,1003.6,4.0,2.0,3809.0,41.1
강화,2024-08-11 13:00,30.9,1.9,200.0,69.0,30.7,24.5,998.1,1003.4,7.0,5.0,3785.0,38.3
강화,2024-08-11 14:00,31.6,3.4,250.0,65.0,30.2,24.2,997.9,1003.2,8.0,4.0,4865.0,39.5
강화,2024-08-11 15:00,32.2,2.4,230.0,62.0,29.7,23.9,997.5,1002.8,7.0,2.0,4994.0,42.4
강화,2024-08-11 16:00,31.2,2.0,200.0,67.0,30.4,24.3,997.4,1002.7,9.0,1.0,4554.0,37.0
강화,2024-08-11 17:00,30.2,1.6,270.0,77.0,33.0,25.7,997.6,1002.9,10.0,7.0,3348.0,34.8
강화,2024-08-11 18:00,29.5,2.3,270.0,78.0,32.1,25.2,997.4,1002.7,10.0,7.0,2798.0,32.1
강화,2024-08-11 19:00,28.5,2.7,290.0,81.0,31.5,24.9,997.4,1002.7,7.0,5.0,3335.0,30.4
강화,2024-08-11 20:00,27.5,1.9,270.0,84.0,30.7,24.5,997.8,1003.2,7.0,3.0,3414.0,28.7
강화,2024-08-11 21:00,26.8,1.2,320.0,86.0,30.2,24.2,998.1,1003.5,8.0,0.0,3580.0,28.0
강화,2024-08-11 22:00,25.6,0.7,360.0,92.0,30.0,24.1,998.4,1003.8,8.0,0.0,2137.0,27.4
강화,2024-08-11 23:00,25.1,0.5,340.0,94.0,29.8,24.0,998.2,1003.6,6.0,0.0,1887.0,26.9
강화,2024-08-12 00:00,25.4,0.6,20.0,91.0,29.5,23.8,998.6,1004.0,3.0,0.0,2688.0,26.5
강화,2024-08-12 01:00,24.9,0.6,360.0,95.0,29.8,24.0,998.4,1003.8,3.0,0.0,1717.0,26.2
강화,2024-08-12 02:00,24.9,0.9,20.0,93.0,29.1,23.6,998.2,1003.6,3.0,0.0,2107.0,25.9
강화,2024-08-12 03:00,25.3,1.4,360.0,92.0,29.5,23.8,998.4,1003.8,3.0,0.0,2010.0,25.8
강화,2024-08-12 04:00,25.7,1.4,20.0,91.0,30.0,24.1,998.8,1004.2,2.0,2.0,2450.0,25.9
강화,2024-08-12 05:00,25.5,1.6,20.0,94.0,30.6,24.4,998.8,1004.2,2.0,2.0,1985.0,25.7
강화,2024-08-12 06:00,25.4,1.4,360.0,95.0,30.7,24.5,999.5,1004.9,3.0,0.0,1511.0,25.7
강화,2024-08-12 07:00,26.2,0.6,20.0,95.0,32.2,25.3,999.6,1005.0,3.0,3.0,1809.0,26.6
강화,2024-08-12 08:00,27.3,0.8,70.0,90.0,32.6,25.5,1000.3,1005.7,4.0,4.0,1203.0,28.3
강화,2024-08-12 09:00,29.6,2.0,250.0,77.0,31.9,25.1,1000.2,1005.5,3.0,2.0,4688.0,30.5
강화,2024-08-12 10:00,30.1,2.5,230.0,73.0,31.1,24.7,1000.5,1005.8,4.0,2.0,5000.0,33.1
강화,2024-08-12 11:00,31.1,2.4,230.0,68.0,30.6,24.4,1000.4,1005.7,4.0,1.0,5000.0,38.1
강화,2024-08-12 12:00,30.9,2.5,270.0,72.0,32.1,25.2,1000.3,1005.6,5.0,2.0,3089.0,39.4
강화,2024-08-12 13:00,31.2,3.1,270.0,72.0,32.6,25.5,1000.3,1005.6,5.0,2.0,5000.0,43.1
강화,2024-08-12 14:00,31.6,2.9,250.0,66.0,30.6,24.4,1000.2,1005.5,5.0,0.0,5000.0,43.1
강화,2024-08-12 15:00,31.8,3.0,250.0,67.0,31.5,24.9,1000.0,1005.3,5.0,0.0,2647.0,44.6
강화,2024-08-12 16:00,32.1,2.5,270.0,66.0,31.5,24.9,999.9,1005.2,5.0,0.0,5000.0,43.4
강화,2024-08-12 17:00,31.5,3.0,250.0,65.0,30.0,24.1,999.6,1004.9,3.0,0.0,5000.0,40.4
강화,2024-08-12 18:00,30.6,1.3,290.0,73.0,31.9,25.1,1000.0,1005.3,3.0,0.0,5000.0,35.9
강화,2024-08-12 19:00,28.8,1.3,320.0,84.0,33.2,25.8,1000.3,1005.6,0.0,0.0,4672.0,32.1
강화,2024-08-12 20:00,28.0,0.5,110.0,84.0,31.7,25.0,1000.8,1006.2,1.0,0.0,3394.0,30.0
강화,2024-08-12 21:00,26.1,0.7,360.0,94.0,31.7,25.0,1001.5,1006.9,4.0,0.0,2500.0,28.8
강화,2024-08-12 22:00,25.8,0.5,320.0,95.0,31.5,24.9,1001.7,1007.1,3.0,0.0,1687.0,28.1
강화,2024-08-12 23:00,25.5,0.4,0.0,94.0,30.6,24.4,1002.0,1007.4,1.0,0.0,1759.0,27.5
강화,2024-08-13 00:00,25.3,0.7,340.0,93.0,29.8,24.0,1002.0,1007.4,1.0,0.0,2567.0,27.1
강화,2024-08-13 01:00,24.9,0.8,360.0,94.0,29.5,23.8,1002.1,1007.6,1.0,0.0,2469.0,26.7
강화,2024-08-13 02:00,24.9,0.3,0.0,96.0,30.2,24.2,1002.4,1007.9,1.0,0.0,1754.0,26.5
강화,2024-08-13 03:00,25.3,0.4,0.0,96.0,30.9,24.6,1002.7,1008.1,4.0,4.0,1650.0,26.7
강화,2024-08-13 04:00,25.6,0.4,0.0,95.0,31.1,24.7,1002.9,1008.3,2.0,2.0,1923.0,26.7
강화,2024-08-13 05:00,24.9,0.1,0.0,96.0,30.2,24.2,1003.2,1008.7,1.0,1.0,2128.0,26.2
강화,2024-08-13 06:00,24.5,0.5,340.0,95.0,29.1,23.6,1003.5,1008.9,0.0,0.0,1982.0,25.8
강화,2024-08-13 07:00,26.2,0.4,0.0,92.0,31.1,24.7,1003.8,1009.2,0.0,0.0,3166.0,26.6
강화,2024-08-13 08:00,27.6,0.6,180.0,87.0,32.1,25.2,1004.4,1009.8,0.0,0.0,2340.0,28.2
강화,2024-08-13 09:00,29.3,1.2,70.0,78.0,31.7,25.0,1004.6,1010.0,0.0,0.0,3410.0,30.8
강화,2024-08-13 10:00,30.6,1.3,110.0,72.0,31.5,24.9,1004.5,1009.9,0.0,0.0,4073.0,35.1
강화,2024-08-13 11:00,31.9,1.7,160.0,62.0,29.3,23.7,1004.1,1009.4,0.0,0.0,5000.0,39.7
강화,2024-08-13 12:00,32.5,1.4,200.0,60.0,29.3,23.7,1003.8,1009.1,0.0,0.0,5000.0,44.1
강화,2024-08-13 13:00,32.3,1.3,340.0,62.0,29.8,24.0,1003.5,1008.8,0.0,0.0,5000.0,42.2
강화,2024-08-13 14:00,32.9,2.2,290.0,63.0,31.5,24.9,1003.3,1008.6,4.0,4.0,5000.0,47.0
강화,2024-08-13 15:00,32.5,2.6,290.0,65.0,31.7,25.0,1003.0,1008.3,0.0,0.0,5000.0,46.2
강화,2024-08-13 16:00,32.2,3.0,290.0,64.0,30.7,24.5,1002.8,1008.1,0.0,0.0,5000.0,44.3
강화,2024-08-13 17:00,31.4,3.3,290.0,67.0,30.7,24.5,1002.4,1007.7,0.0,0.0,5000.0,41.3
강화,2024-08-13 18:00,30.5,2.2,290.0,71.0,30.9,24.6,1002.4,1007.7,0.0,0.0,5000.0,35.9
강화,2024-08-13 19:00,29.3,3.1,290.0,76.0,30.9,24.6,1002.7,1008.0,3.0,0.0,5000.0,32.0
강화,2024-08-13 20:00,28.9,2.9,290.0,82.0,32.6,25.5,1003.0,1008.4,0.0,0.0,5000.0,30.3
강화,2024-08-13 21:00,28.5,1.9,270.0,85.0,33.0,25.7,1003.5,1008.9,0.0,0.0,4606.0,29.5
강화,2024-08-13 22:00,28.9,1.8,290.0,83.0,33.0,25.7,1003.7,1009.1,5.0,5.0,4059.0,29.0
강화,2024-08-13 23:00,27.8,1.4,250.0,88.0,32.8,25.6,1003.6,1009.0,2.0,0.0,2787.0,28.5
강화,2024-08-14 00:00,27.2,0.9,270.0,90.0,32.4,25.4,1003.7,1009.1,3.0,0.0,2694.0,28.0
강화,2024-08-14 01:00,26.1,0.7,360.0,95.0,32.1,25.2,1003.7,1009.1,3.0,0.0,1820.0,27.6
강화,2024-08-14 02:00,25.8,0.4,0.0,95.0,31.5,24.9,1003.6,1009.0,3.0,0.0,1683.0,27.2
강화,2024-08-14 03:00,25.2,0.5,360.0,96.0,30.7,24.5,1003.9,1009.4,3.0,0.0,1364.0,26.9
강화,2024-08-14 04:00,25.8,0.6,90.0,93.0,30.7,24.5,1003.7,1009.1,5.0,4.0,2215.0,26.7
강화,2024-08-14 05:00,25.4,0.5,70.0,95.0,30.7,24.5,1003.6,1009.0,3.0,3.0,1529.0,26.5
강화,2024-08-14 06:00,25.0,0.7,270.0,96.0,30.4,24.3,1003.8,1009.3,0.0,0.0,1300.0,26.3
강화,2024-08-14 07:00,27.0,0.7,160.0,91.0,32.2,25.3,1004.0,1009.4,3.0,0.0,1944.0,27.3
강화,2024-08-14 08:00,28.6,1.8,90.0,79.0,30.7,24.5,1004.3,1009.7,0.0,0.0,2960.0,28.6
강화,2024-08-14 09:00,29.1,1.4,70.0,78.0,31.3,24.8,1004.4,1009.8,2.0,0.0,3128.0,31.2
강화,2024-08-14 10:00,30.4,1.1,70.0,75.0,32.4,25.4,1004.3,1009.7,1.0,0.0,3361.0,35.7
강화,2024-08-14 11:00,31.3,1.0,200.0,70.0,31.9,25.1,1004.1,1009.4,3.0,0.0,3577.0,40.6
강화,2024-08-14 12:00,31.9,2.5,270.0,72.0,34.0,26.2,1003.7,1009.0,5.0,5.0,3594.0,42.8
강화,2024-08-14 13:00,32.0,2.9,250.0,73.0,34.6,26.5,1003.3,1008.6,5.0,5.0,2809.0,42.6
강화,2024-08-14 14:00,31.6,3.2,250.0,77.0,35.6,27.0,1002.8,1008.1,5.0,1.0,2130.0,43.0
강화,2024-08-14 15:00,31.5,3.9,270.0,77.0,35.4,26.9,1002.6,1007.9,4.0,1.0,1377.0,45.3
강화,2024-08-14 16:00,31.9,4.0,250.0,74.0,34.8,26.6,1002.5,1007.8,6.0,0.0,1822.0,44.1
강화,2024-08-14 17:00,30.7,2.8,270.0,76.0,33.4,25.9,1002.1,1007.4,6.0,6.0,1615.0,38.0
강화,2024-08-14 18:00,30.1,2.3,270.0,82.0,34.8,26.6,1002.0,1007.4,6.0,0.0,1544.0,34.4
강화,2024-08-14 19:00,26.7,3.3,110.0,77.0,26.9,22.3,1003.8,1009.2,10.0,2.0,4722.0,32.7
강화,2024-08-14 20:00,24.7,1.6,250.0,97.0,30.0,24.1,1002.7,1008.1,10.0,10.0,475.0,27.4
강화,2024-08-14 21:00,24.4,0.9,360.0,96.0,29.3,23.7,1003.1,1008.5,6.0,4.0,1693.0,27.4
강화,2024-08-14 22:00,24.5,0.3,0.0,97.0,29.7,23.9,1003.7,1009.1,7.0,5.0,1532.0,27.3
강화,2024-08-14 23:00,24.3,0.7,320.0,98.0,29.7,23.9,1003.4,1008.8,5.0,0.0,956.0,26.9
강화,2024-08-15 00:00,24.6,0.2,0.0,98.0,30.2,24.2,1003.5,1008.9,6.0,2.0,774.0,27.0
강화,2024-08-15 01:00,24.9,0.8,20.0,98.0,30.7,24.5,1003.3,1008.8,8.0,8.0,1264.0,27.0
강화,2024-08-15 02:00,24.9,0.7,70.0,98.0,30.7,24.5,1003.2,1008.7,8.0,8.0,1187.0,27.0
강화,2024-08-15 03:00,25.5,1.0,110.0,93.0,30.2,24.2,1003.0,1008.4,8.0,8.0,2151.0,26.8
강화,2024-08-15 04:00,25.8,1.5,70.0,90.0,29.8,24.0,1003.0,1008.4,6.0,2.0,2733.0,26.5
강화,2024-08-15 05:00,24.7,0.5,70.0,97.0,30.0,24.1,1003.2,1008.6,6.0,0.0,1168.0,26.2
강화,2024-08-15 06:00,24.5,0.1,0.0,98.0,30.0,24.1,1003.6,1009.0,6.0,1.0,1000.0,26.1
강화,2024-08-15 07:00,25.5,0.4,0.0,93.0,30.2,24.2,1003.8,1009.2,6.0,6.0,1315.0,27.0
강화,2024-08-15 08:00,27.3,1.2,90.0,85.0,30.7,24.5,1004.1,1009.5,4.0,0.0,2988.0,28.3
강화,2024-08-15 09:00,28.1,1.2,110.0,82.0,31.1,24.7,1004.2,1009.6,4.0,0.0,2480.0,30.5
강화,2024-08-15 10:00,29.0,1.3,110.0,78.0,31.1,24.7,1004.3,1009.7,4.0,1.0,1830.0,33.4
강화,2024-08-15 11:00,30.1,1.1,90.0,74.0,31.5,24.9,1004.0,1009.4,4.0,3.0,1707.0,35.1
강화,2024-08-15 12:00,30.6,1.4,160.0,71.0,31.1,24.7,1003.6,1009.0,4.0,4.0,1630.0,36.3
강화,2024-08-15 13:00,30.4,1.6,290.0,76.0,32.8,25.6,1003.2,1008.6,6.0,6.0,1709.0,33.7
강화,2024-08-15 14:00,30.1,2.3,290.0,78.0,33.2,25.8,1002.8,1008.2,7.0,5.0,1630.0,33.4
강화,2024-08-15 15:00,31.4,2.7,250.0,72.0,33.0,25.7,1002.3,1007.6,5.0,1.0,2221.0,37.6
강화,2024-08-15 16:00,31.8,2.5,250.0,71.0,33.2,25.8,1002.1,1007.4,5.0,0.0,2471.0,36.9
강화,2024-08-15 17:00,31.1,0.9,320.0,75.0,33.8,26.1,1002.2,1007.5,7.0,1.0,2155.0,36.5
강화,2024-08-15 18:00,30.6,1.9,270.0,76.0,33.2,25.8,1001.9,1007.2,10.0,2.0,2907.0,33.6
강화,2024-08-15 19:00,29.5,1.0,340.0,80.0,32.8,25.6,1002.4,1007.7,10.0,3.0,3093.0,31.7
강화,2024-08-15 20:00,28.3,1.3,290.0,83.0,31.9,25.1,1002.6,1008.0,10.0,6.0,2783.0,29.7
강화,2024-08-15 21:00,26.6,0.8,360.0,92.0,31.9,25.1,1003.0,1008.4,7.0,0.0,1571.0,28.9
강화,2024-08-15 22:00,26.0,0.3,0.0,93.0,31.1,24.7,1003.2,1008.6,6.0,0.0,1726.0,28.2
강화,2024-08-15 23:00,25.7,0.1,0.0,95.0,31.3,24.8,1003.3,1008.7,6.0,0.0,1123.0,27.8
강화,2024-08-16 00:00,25.8,0.5,50.0,94.0,31.1,24.7,1003.3,1008.7,3.0,0.0,1789.0,27.4
강화,2024-08-16 01:00,26.8,1.0,90.0,88.0,30.9,24.6,1003.2,1008.6,3.0,0.0,2728.0,27.2
강화,2024-08-16 02:00,26.7,1.3,70.0,86.0,30.0,24.1,1003.2,1008.6,3.0,0.0,3713.0,26.9
강화,2024-08-16 03:00,25.7,0.5,90.0,89.0,29.3,23.7,1003.5,1008.9,3.0,0.0,3035.0,26.7
강화,2024-08-16 04:00,25.2,0.3,0.0,92.0,29.5,23.8,1003.6,1009.1,5.0,0.0,2385.0,26.4
강화,2024-08-16 05:00,24.7,1.0,270.0,95.0,29.5,23.8,1004.0,1009.4,2.0,1.0,2054.0,26.3
강화,2024-08-16 06:00,25.1,0.3,0.0,95.0,30.2,24.2,1004.2,1009.7,6.0,6.0,1758.0,26.6
강화,2024-08-16 07:00,25.8,0.7,110.0,91.0,30.2,24.2,1004.4,1009.8,5.0,0.0,2370.0,27.1
강화,2024-08-16 08:00,26.5,0.6,70.0,88.0,30.4,24.3,1004.7,1010.1,7.0,7.0,2030.0,28.5
강화,2024-08-16 09:00,27.9,0.7,20.0,81.0,30.4,24.3,1005.0,1010.4,6.0,6.0,2626.0,30.4
강화,2024-08-16 10:00,29.7,0.8,200.0,73.0,30.4,24.3,1005.2,1010.5,5.0,2.0,,33.4
강화,2024-08-16 11:00,30.5,1.0,90.0,68.0,29.7,23.9,1005.0,1010.4,6.0,1.0,,35.2
강화,2024-08-16 12:00,30.7,1.2,70.0,66.0,29.1,23.6,1004.6,1010.0,4.0,2.0,,35.3
강화,2024-08-16 13:00,31.4,1.0,340.0,65.0,29.8,24.0,1004.1,1009.4,4.0,4.0,4231.0,36.2
강화,2024-08-16 14:00,30.7,2.3,290.0,71.0,31.3,24.8,1003.9,1009.3,5.0,5.0,3940.0,33.9
강화,2024-08-16 15:00,31.2,2.6,270.0,69.0,31.3,24.8,1003.4,1008.7,3.0,1.0,3837.0,37.8
강화,2024-08-16 16:00,31.3,2.5,270.0,71.0,32.4,25.4,1003.0,1008.3,2.0,0.0,4143.0,37.8
강화,2024-08-16 17:00,31.1,2.6,270.0,69.0,31.1,24.7,1003.3,1008.6,2.0,0.0,4046.0,36.4
강화,2024-08-16 18:00,29.6,1.9,290.0,75.0,30.9,24.6,1003.2,1008.5,6.0,0.0,3368.0,32.2
강화,2024-08-16 19:00,27.7,2.0,110.0,78.0,28.9,23.5,1004.3,1009.7,10.0,7.0,5000.0,30.1
강화,2024-08-16 20:00,25.9,3.1,290.0,91.0,30.4,24.3,1004.6,1010.0,9.0,1.0,1847.0,28.0
강화,2024-08-16 21:00,24.5,1.1,360.0,94.0,28.8,23.4,1004.7,1010.1,7.0,7.0,2162.0,27.5
강화,2024-08-16 22:00,24.0,0.5,340.0,98.0,29.1,23.6,1004.8,1010.2,7.0,0.0,875.0,26.8
강화,2024-08-16 23:00,24.2,1.4,360.0,98.0,29.5,23.8,1004.9,1010.3,4.0,0.0,1039.0,26.5
강화,2024-08-17 00:00,24.1,0.3,0.0,98.0,29.3,23.7,1005.2,1010.6,3.0,0.0,704.0,26.3
강화,2024-08-17 01:00,24.5,1.4,360.0,98.0,30.0,24.1,1005.2,1010.6,3.0,0.0,958.0,26.1
강화,2024-08-17 02:00,24.7,0.2,0.0,98.0,30.4,24.3,1005.3,1010.7,4.0,4.0,836.0,26.2
강화,2024-08-17 03:00,24.7,0.3,0.0,98.0,30.4,24.3,1005.5,1010.9,2.0,2.0,666.0,26.2
강화,2024-08-17 04:00,24.6,1.0,360.0,99.0,30.6,24.4,1005.6,1011.0,3.0,0.0,577.0,25.9
강화,2024-08-17 05:00,24.8,0.5,90.0,98.0,30.6,24.4,1005.9,1011.3,3.0,3.0,716.0,26.0
강화,2024-08-17 06:00,24.4,0.3,0.0,99.0,30.2,24.2,1006.2,1011.6,3.0,0.0,554.0,25.7
강화,2024-08-17 07:00,25.2,0.0,0.0,98.0,31.3,24.8,1006.3,1011.8,3.0,3.0,747.0,26.5
강화,2024-08-17 08:00,26.7,1.0,90.0,92.0,32.1,25.2,1006.7,1012.1,3.0,0.0,1428.0,28.0
강화,2024-08-17 09:00,28.0,1.0,90.0,85.0,32.1,25.2,1006.8,1012.2,4.0,0.0,1050.0,30.1
강화,2024-08-17 10:00,29.0,1.0,160.0,80.0,31.9,25.1,1006.9,1012.3,6.0,5.0,958.0,32.4
강화,2024-08-17 11:00,30.3,1.4,160.0,73.0,31.5,24.9,1006.7,1012.1,6.0,2.0,1037.0,36.4
강화,2024-08-17 12:00,31.1,1.6,250.0,76.0,34.2,26.3,1006.3,1011.7,6.0,6.0,1251.0,37.2
강화,2024-08-17 13:00,29.5,1.6,320.0,88.0,36.1,27.2,1005.8,1011.2,7.0,7.0,499.0,36.1
강화,2024-08-17 14:00,31.2,2.8,250.0,74.0,33.6,26.0,1005.4,1010.7,6.0,2.0,1765.0,38.5
강화,2024-08-17 15:00,29.8,2.7,270.0,80.0,33.4,25.9,1005.1,1010.4,6.0,1.0,1727.0,33.6
강화,2024-08-17 16:00,30.5,1.7,270.0,74.0,32.2,25.3,1004.8,1010.2,7.0,7.0,2415.0,34.1
강화,2024-08-17 17:00,29.9,1.7,290.0,77.0,32.4,25.4,1004.8,1010.2,8.0,8.0,3169.0,32.8
강화,2024-08-17 18:00,28.6,2.9,290.0,81.0,31.7,25.0,1004.6,1010.0,6.0,6.0,3637.0,30.1
강화,2024-08-17 19:00,28.4,1.2,320.0,75.0,28.9,23.5,1004.7,1010.1,10.0,6.0,3827.0,29.3
강화,2024-08-17 20:00,26.6,1.2,360.0,90.0,31.3,24.8,1005.4,1010.8,10.0,0.0,1928.0,28.4
강화,2024-08-17 21:00,26.0,0.3,0.0,94.0,31.5,24.9,1005.1,1010.5,6.0,6.0,1264.0,28.0
강화,2024-08-17 22:00,25.8,0.6,360.0,95.0,31.5,24.9,1005.9,1011.4,8.0,0.0,1433.0,27.5
강화,2024-08-17 23:00,26.0,1.3,20.0,93.0,31.1,24.7,1005.9,1011.3,7.0,6.0,1855.0,27.5
강화,2024-08-18 00:00,25.4,1.0,360.0,95.0,30.7,24.5,1005.7,1011.2,7.0,4.0,1272.0,26.9
강화,2024-08-18 01:00,25.2,0.3,0.0,96.0,30.7,24.5,1005.6,1011.1,7.0,0.0,1093.0,26.6
강화,2024-08-18 02:00,24.8,0.5,70.0,95.0,29.7,23.9,1006.1,1011.5,4.0,0.0,1430.0,26.3
강화,2024-08-18 03:00,25.6,1.7,360.0,96.0,31.5,24.9,1005.9,1011.4,6.0,3.0,884.0,26.3
강화,2024-08-18 04:00,25.4,0.6,290.0,97.0,31.3,24.8,1005.8,1011.3,6.0,4.0,452.0,26.3
강화,2024-08-18 05:00,25.4,0.5,110.0,97.0,31.3,24.8,1005.7,1011.2,4.0,4.0,674.0,26.4
강화,2024-08-18 06:00,24.8,0.3,0.0,98.0,30.6,24.4,1005.7,1011.1,4.0,0.0,327.0,26.0
강화,2024-08-18 07:00,25.4,1.1,20.0,98.0,31.7,25.0,1006.0,1011.5,5.0,0.0,663.0,26.5
강화,2024-08-18 08:00,26.8,0.8,90.0,91.0,31.9,25.1,1006.0,1011.4,5.0,4.0,834.0,28.0
강화,2024-08-18 09:00,27.9,0.6,110.0,85.0,31.9,25.1,1005.9,1011.3,4.0,1.0,1078.0,30.2
강화,2024-08-18 10:00,28.6,0.7,180.0,81.0,31.7,25.0,1006.2,1011.6,6.0,6.0,1761.0,31.0
강화,2024-08-18 11:00,29.8,0.8,200.0,75.0,31.3,24.8,1005.8,1011.2,4.0,4.0,3279.0,34.8
강화,2024-08-18 12:00,29.5,2.6,250.0,76.0,31.3,24.8,1005.3,1010.7,6.0,4.0,3954.0,33.1
강화,2024-08-18 13:00,30.8,2.2,230.0,71.0,31.5,24.9,1004.9,1010.3,6.0,2.0,4581.0,37.1
강화,2024-08-18 14:00,31.3,2.5,270.0,74.0,33.8,26.1,1004.5,1009.8,7.0,1.0,3938.0,37.8
강화,2024-08-18 15:00,30.9,2.4,290.0,73.0,32.4,25.4,1003.9,1009.2,7.0,2.0,3717.0,39.5
강화,2024-08-18 16:00,30.5,1.8,270.0,75.0,32.6,25.5,1003.7,1009.1,8.0,1.0,3201.0,36.7
강화,2024-08-18 17:00,30.8,1.6,270.0,74.0,32.8,25.6,1003.3,1008.6,8.0,0.0,3058.0,36.9
강화,2024-08-18 18:00,29.8,2.6,270.0,77.0,32.2,25.3,1003.2,1008.5,7.0,1.0,3300.0,33.7
강화,2024-08-18 19:00,28.3,1.6,270.0,83.0,31.9,25.1,1003.7,1009.1,5.0,2.0,2833.0,30.6
강화,2024-08-18 20:00,26.4,0.5,340.0,90.0,30.9,24.6,1004.0,1009.4,7.0,0.0,1792.0,29.0
강화,2024-08-18 21:00,25.8,0.7,290.0,91.0,30.2,24.2,1004.5,1009.9,7.0,0.0,2048.0,28.0
강화,2024-08-18 22:00,26.0,1.1,270.0,91.0,30.6,24.4,1004.6,1010.0,4.0,0.0,1838.0,27.5
강화,2024-08-18 23:00,25.9,1.3,360.0,95.0,31.7,25.0,1004.4,1009.8,3.0,0.0,1299.0,27.3
강화,2024-08-19 00:00,25.7,0.2,0.0,95.0,31.3,24.8,1004.7,1010.1,6.0,6.0,1126.0,27.3
강화,2024-08-19 01:00,25.6,0.3,0.0,97.0,31.7,25.0,1004.5,1009.9,3.0,3.0,911.0,27.0
강화,2024-08-19 02:00,25.5,0.3,0.0,96.0,31.3,24.8,1004.3,1009.7,4.0,4.0,1251.0,27.1
강화,2024-08-19 03:00,25.1,0.3,0.0,96.0,30.6,24.4,1004.1,1009.6,3.0,3.0,933.0,26.5
강화,2024-08-19 04:00,24.9,0.6,360.0,97.0,30.4,24.3,1003.8,1009.3,3.0,1.0,623.0,26.3
강화,2024-08-19 05:00,25.1,0.3,0.0,98.0,31.1,24.7,1003.6,1009.1,3.0,3.0,658.0,26.5
강화,2024-08-19 06:00,24.8,1.0,360.0,96.0,30.0,24.1,1003.8,1009.2,3.0,3.0,1003.0,26.3
강화,2024-08-19 07:00,25.7,0.2,0.0,96.0,31.7,25.0,1003.9,1009.3,3.0,3.0,1259.0,26.9
