지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
100,대관령,2024-07-06 06:00,18.9,,0.1,,3.3,,290.0,,85.0,,18.5,16.3,920.8,,1006.4,,0.0,,0.0,,,,10.0,10.0,,41.0,18.1,,,,,
100,대관령,2024-07-06 07:00,18.8,,0.1,,2.0,,320.0,,91.0,,19.6,17.2,921.1,,1006.8,,0.0,,0.24,,,,9.0,9.0,,40.0,19.7,,,,,
100,대관령,2024-07-06 08:00,18.7,,0.0,,3.6,,290.0,,91.0,,19.5,17.1,921.2,,1006.9,,0.0,,0.46,,,,10.0,9.0,,6.0,20.2,,,,,
100,대관령,2024-07-06 09:00,19.5,,,9.0,2.1,,270.0,,92.0,,20.8,18.1,921.0,,1006.3,,0.0,,0.35,,,,10.0,9.0,,5.0,21.3,,,,,
100,대관령,2024-07-06 10:00,20.6,,,9.0,1.6,,250.0,,88.0,,21.3,18.5,921.4,,1006.2,,0.0,,0.61,,,,10.0,10.0,,9.0,22.7,,,,,
100,대관령,2024-07-06 11:00,22.6,,,9.0,1.9,,290.0,,86.0,,23.5,20.1,920.8,,1004.5,,0.0,,1.11,,,,10.0,7.0,,7.0,25.7,,,,,
100,대관령,2024-07-06 12:00,23.7,,,9.0,3.2,,320.0,,84.0,,24.6,20.8,920.1,,1004.1,,0.0,,1.22,,,,9.0,7.0,,6.0,26.1,,,,,
100,대관령,2024-07-06 13:00,25.5,,,9.0,3.6,,290.0,,76.0,,24.7,20.9,919.2,,1002.4,,0.4,,1.18,,,,10.0,5.0,,9.0,25.9,,,,,
100,대관령,2024-07-06 14:00,27.3,,,9.0,6.1,,250.0,,71.0,,25.6,21.5,918.3,,1000.7,,0.2,,1.23,,,,9.0,9.0,,8.0,28.5,,,,,
100,대관령,2024-07-06 15:00,28.0,,,9.0,8.0,,250.0,,66.0,,24.9,21.0,918.0,,1000.1,,0.8,,2.8,,,,8.0,6.0,,8.0,30.4,,,,,
100,대관령,2024-07-06 16:00,26.5,,,9.0,7.4,,250.0,,71.0,,24.6,20.8,916.8,,999.4,,0.4,,1.66,,,,9.0,9.0,,8.0,26.3,,,,,
100,대관령,2024-07-06 17:00,26.7,,0.1,,10.1,,270.0,,70.0,,24.4,20.7,916.1,,998.5,,0.0,,0.93,,,,10.0,10.0,,9.0,25.6,,,,,
100,대관령,2024-07-06 18:00,24.2,,0.8,,9.0,,270.0,,82.0,,24.7,20.9,916.0,,999.4,,0.1,,0.68,,,,10.0,9.0,,16.0,23.9,,,,,
100,대관령,2024-07-06 19:00,24.2,,5.8,,9.7,,270.0,,86.0,,26.0,21.7,915.7,,999.1,,0.0,,0.4,,,,9.0,8.0,,8.0,23.2,,,,,
100,대관령,2024-07-06 20:00,24.6,,,9.0,10.1,,270.0,,80.0,,24.7,20.9,915.4,,998.6,,0.0,,0.11,,,,10.0,7.0,,10.0,22.2,,,,,
100,대관령,2024-07-06 21:00,24.7,,,9.0,11.1,,270.0,,78.0,,24.1,20.5,915.2,,998.3,,,9.0,,9.0,,,9.0,7.0,,7.0,21.7,,,,,
100,대관령,2024-07-06 22:00,24.3,,,9.0,9.9,,270.0,,81.0,,24.6,20.8,915.3,,998.6,,,9.0,,9.0,,,9.0,9.0,,7.0,21.8,,,,,
100,대관령,2024-07-06 23:00,23.7,,0.1,,10.0,,270.0,,84.0,,24.6,20.8,915.6,,999.2,,,9.0,,9.0,,,9.0,9.0,,6.0,21.8,,,,,
100,대관령,2024-07-07 00:00,24.3,,,9.0,9.7,,270.0,,81.0,,24.6,20.8,915.7,,999.0,,,9.0,,9.0,,,9.0,9.0,,5.0,21.8,,,,,
100,대관령,2024-07-07 01:00,23.1,,,,7.9,,270.0,,88.0,,24.7,20.9,916.4,,1000.3,,,9.0,,9.0,,,10.0,10.0,,3.0,21.9,,,,,
100,대관령,2024-07-07 02:00,22.1,,0.3,,8.4,,270.0,,89.0,,23.5,20.1,916.8,,1000.4,,,9.0,,9.0,,,8.0,8.0,,5.0,21.2,,,,,
100,대관령,2024-07-07 03:00,20.9,,,9.0,5.9,,270.0,,81.0,,20.0,17.5,917.6,,1001.9,,,9.0,,9.0,,,9.0,4.0,,5.0,19.3,,,,,
100,대관령,2024-07-07 04:00,20.0,,,9.0,5.1,,270.0,,83.0,,19.4,17.0,918.3,,1003.1,,,9.0,,9.0,,,8.0,5.0,,7.0,18.5,,,,,
100,대관령,2024-07-07 05:00,19.7,,,9.0,5.3,,270.0,,81.0,,18.5,16.3,918.5,,1003.5,,,9.0,,9.0,,,9.0,7.0,,6.0,18.0,,,,,
100,대관령,2024-07-07 06:00,19.3,,,9.0,4.8,,270.0,,82.0,,18.3,16.1,918.8,,1004.0,,0.0,,0.08,,,,7.0,3.0,,5.0,18.0,,,,,
100,대관령,2024-07-07 07:00,19.6,,,9.0,4.6,,270.0,,81.0,,18.4,16.2,919.6,,1004.7,,0.2,,0.37,,,,9.0,1.0,,5.0,19.1,,,,,
100,대관령,2024-07-07 08:00,20.0,,,9.0,4.8,,270.0,,80.0,,18.6,16.4,920.2,,1005.2,,0.0,,0.53,,,,9.0,1.0,,5.0,20.1,,,,,
100,대관령,2024-07-07 09:00,20.3,,,9.0,5.3,,270.0,,79.0,,18.8,16.5,920.5,,1005.3,,0.0,,0.65,,,,10.0,7.0,,45.0,21.0,,,,,
100,대관령,2024-07-07 10:00,21.8,,,9.0,5.5,,270.0,,72.0,,18.8,16.5,920.3,,1004.4,,0.1,,1.23,,,,9.0,8.0,,46.0,23.7,,,,,
100,대관령,2024-07-07 11:00,22.2,,,9.0,4.5,,270.0,,74.0,,19.7,17.3,920.1,,1004.0,,0.0,,1.44,,,,10.0,4.0,,46.0,24.2,,,,,
100,대관령,2024-07-07 12:00,22.5,,,9.0,4.9,,290.0,,75.0,,20.4,17.8,920.1,,1003.8,,0.0,,1.35,,,,10.0,5.0,,7.0,24.4,,,,,
100,대관령,2024-07-07 13:00,22.3,,,9.0,5.8,,270.0,,77.0,,20.6,18.0,919.4,,1003.1,,0.0,,1.17,,,,10.0,10.0,,6.0,24.5,,,,,
100,대관령,2024-07-07 14:00,21.3,,,9.0,5.5,,270.0,,83.0,,20.9,18.2,919.0,,1003.2,,0.0,,0.47,,,,10.0,10.0,,4.0,22.0,,,,,
100,대관령,2024-07-07 15:00,20.7,,,9.0,4.2,,290.0,,89.0,,21.7,18.8,918.6,,1003.1,,0.0,,0.36,,,,10.0,10.0,,2.0,21.7,,,,,
100,대관령,2024-07-07 16:00,21.0,,,9.0,4.1,,290.0,,89.0,,22.1,19.1,919.0,,1003.3,,0.0,,0.44,,,,10.0,10.0,,2.0,22.3,,,,,
100,대관령,2024-07-07 17:00,20.9,,,9.0,5.2,,270.0,,91.0,,22.4,19.3,919.3,,1003.7,,0.0,,0.37,,,,10.0,10.0,,4.0,21.6,,,,,
100,대관령,2024-07-07 18:00,21.1,,,9.0,4.8,,290.0,,90.0,,22.4,19.3,919.4,,1003.7,,0.0,,0.13,,,,10.0,10.0,,3.0,21.0,,,,,
100,대관령,2024-07-07 19:00,21.3,,,9.0,4.5,,290.0,,87.0,,22.0,19.0,919.7,,1004.0,,0.0,,0.08,,,,10.0,10.0,,4.0,20.7,,,,,
100,대관령,2024-07-07 20:00,20.8,,,9.0,3.2,,250.0,,91.0,,22.2,19.2,919.6,,1004.1,,0.0,,0.0,,,,10.0,9.0,,3.0,20.5,,,,,
100,대관령,2024-07-07 21:00,21.1,,,9.0,3.5,,270.0,,91.0,,22.7,19.5,920.0,,1004.4,,,9.0,,9.0,,,10.0,9.0,,2.0,20.3,,,,,
100,대관령,2024-07-07 22:00,21.3,,0.0,,3.3,,290.0,,91.0,,22.9,19.7,920.1,,1004.4,,,9.0,,9.0,,,9.0,9.0,,3.0,20.6,,,,,
100,대관령,2024-07-07 23:00,21.0,,1.3,,4.3,,290.0,,93.0,,23.1,19.8,919.8,,1004.2,,,9.0,,9.0,,,9.0,9.0,,3.0,20.6,,,,,
100,대관령,2024-07-08 00:00,21.2,,0.1,,5.1,,270.0,,93.0,,23.4,20.0,919.3,,1003.6,,,9.0,,9.0,,,10.0,9.0,,5.0,20.6,,,,,
100,대관령,2024-07-08 01:00,21.2,,,,4.0,,290.0,,91.0,,22.8,19.6,919.2,,1003.5,,,9.0,,9.0,,,10.0,10.0,,5.0,20.5,,,,,
100,대관령,2024-07-08 02:00,21.2,,,,4.1,,270.0,,91.0,,22.8,19.6,919.0,,1003.2,,,9.0,,9.0,,,10.0,10.0,,5.0,20.3,,,,,
100,대관령,2024-07-08 03:00,21.0,,0.1,,3.9,,270.0,,91.0,,22.5,19.4,919.0,,1003.3,,,9.0,,9.0,,,10.0,9.0,,5.0,20.2,,,,,
100,대관령,2024-07-08 04:00,21.1,,,9.0,3.5,,270.0,,90.0,,22.4,19.3,918.9,,1003.2,,,9.0,,9.0,,,10.0,9.0,,5.0,20.0,,,,,
100,대관령,2024-07-08 05:00,21.4,,,9.0,4.2,,270.0,,88.0,,22.4,19.3,919.5,,1003.7,,,9.0,,9.0,,,10.0,9.0,,8.0,20.0,,,,,
100,대관령,2024-07-08 06:00,21.1,,,9.0,3.4,,270.0,,90.0,,22.4,19.3,919.4,,1003.7,,0.0,,0.0,,,,10.0,10.0,,5.0,20.1,,,,,
100,대관령,2024-07-08 07:00,20.6,,0.2,,1.8,,320.0,,92.0,,22.2,19.2,919.8,,1004.4,,0.0,,0.03,,,,10.0,9.0,,4.0,20.3,,,,,
100,대관령,2024-07-08 08:00,20.5,,1.9,,1.8,,290.0,,94.0,,22.5,19.4,919.6,,1004.3,,0.0,,0.09,,,,9.0,8.0,,4.0,20.7,,,,,
100,대관령,2024-07-08 09:00,21.1,,0.3,,4.1,,290.0,,94.0,,23.4,20.0,919.5,,1003.8,,0.0,,0.4,,,,10.0,9.0,,40.0,21.7,,,,,
100,대관령,2024-07-08 10:00,21.1,,0.0,,3.5,,270.0,,93.0,,23.2,19.9,919.3,,1003.6,,0.0,,0.39,,,,10.0,10.0,,5.0,22.0,,,,,
100,대관령,2024-07-08 11:00,21.3,,0.0,,3.6,,290.0,,92.0,,23.2,19.9,918.9,,1003.1,,0.0,,0.64,,,,10.0,10.0,,40.0,22.9,,,,,
100,대관령,2024-07-08 12:00,20.8,,1.1,,2.1,,320.0,,93.0,,22.8,19.6,918.3,,1002.7,,0.0,,0.36,,,,10.0,9.0,,9.0,22.4,,,,,
100,대관령,2024-07-08 13:00,20.8,,0.8,,2.6,,290.0,,94.0,,22.9,19.7,918.5,,1002.9,,0.0,,0.47,,,,10.0,10.0,,6.0,22.7,,,,,
100,대관령,2024-07-08 14:00,20.9,,0.7,,3.9,,270.0,,94.0,,23.1,19.8,918.0,,1002.3,,0.0,,0.75,,,,10.0,10.0,,6.0,23.7,,,,,
100,대관령,2024-07-08 15:00,21.2,,0.0,,5.4,,270.0,,91.0,,22.8,19.6,917.8,,1001.9,,0.0,,0.56,,,,10.0,10.0,,5.0,22.5,,,,,
100,대관령,2024-07-08 16:00,20.8,,0.4,,4.5,,290.0,,91.0,,22.2,19.2,918.0,,1002.4,,0.0,,0.36,,,,10.0,10.0,,6.0,21.8,,,,,
100,대관령,2024-07-08 17:00,21.0,,0.2,,5.6,,270.0,,91.0,,22.5,19.4,918.3,,1002.6,,0.0,,0.22,,,,10.0,10.0,,4.0,21.2,,,,,
100,대관령,2024-07-08 18:00,20.7,,,9.0,5.7,,270.0,,91.0,,22.1,19.1,917.6,,1002.0,,0.0,,0.14,,,,10.0,10.0,,5.0,20.7,,,,,
100,대관령,2024-07-08 19:00,20.5,,,9.0,2.7,,290.0,,91.0,,21.8,18.9,917.5,,1002.0,,0.0,,0.09,,,,10.0,8.0,,23.0,20.3,,,,,
100,대관령,2024-07-08 20:00,20.1,,0.3,,3.3,,270.0,,93.0,,21.8,18.9,918.4,,1003.1,,0.0,,0.05,,,,10.0,9.0,,19.0,20.2,,,,,
100,대관령,2024-07-08 21:00,19.7,,1.0,,0.6,,320.0,,94.0,,21.6,18.7,918.4,,1003.3,,,9.0,,9.0,,,10.0,9.0,,3.0,20.1,,,,,
100,대관령,2024-07-08 22:00,19.6,,6.0,,0.0,,0.0,,95.0,,21.6,18.7,918.2,,1003.2,,,9.0,,9.0,,,10.0,7.0,,2.0,19.8,,,,,
100,대관령,2024-07-08 23:00,19.2,,6.4,,1.0,,250.0,,95.0,,21.0,18.3,918.0,,1003.2,,,9.0,,9.0,,,10.0,6.0,,5.0,19.7,,,,,
100,대관령,2024-07-09 00:00,19.2,,0.0,,1.3,,270.0,,95.0,,21.0,18.3,918.2,,1003.4,,,9.0,,9.0,,,10.0,6.0,,,19.3,,,,,
100,대관령,2024-07-09 01:00,19.2,,,,2.1,,290.0,,95.0,,21.0,18.3,918.2,,1003.4,,,9.0,,9.0,,,4.0,4.0,,1.0,19.4,,,,,
100,대관령,2024-07-09 02:00,19.1,,,,1.5,,270.0,,95.0,,20.9,18.2,918.0,,1003.2,,,9.0,,9.0,,,0.0,0.0,,,19.3,,,,,
100,대관령,2024-07-09 03:00,19.2,,,,2.4,,270.0,,95.0,,21.0,18.3,918.2,,1003.4,,,9.0,,9.0,,,6.0,6.0,,3.0,19.2,,,,,
100,대관령,2024-07-09 04:00,19.0,,,,1.7,,290.0,,95.0,,20.8,18.1,918.2,,1003.5,,,9.0,,9.0,,,8.0,8.0,,2.0,18.7,,,,,
100,대관령,2024-07-09 05:00,19.2,,,,1.1,,290.0,,95.0,,21.0,18.3,919.0,,1004.3,,,9.0,,9.0,,,10.0,10.0,,2.0,19.1,,,,,
100,대관령,2024-07-09 06:00,19.2,,,,0.8,,320.0,,95.0,,21.0,18.3,919.5,,1004.8,,0.0,,0.01,,,,10.0,10.0,,2.0,19.5,,,,,
100,대관령,2024-07-09 07:00,19.5,,,,1.1,,270.0,,95.0,,21.4,18.6,920.4,,1005.6,,0.0,,0.11,,,,10.0,10.0,,3.0,20.2,,,,,
100,대관령,2024-07-09 08:00,20.0,,,,1.5,,320.0,,95.0,,22.1,19.1,920.7,,1005.7,,0.0,,0.39,,,,10.0,10.0,,1.0,21.7,,,,,
100,대관령,2024-07-09 09:00,21.2,,,,2.1,,290.0,,92.0,,23.1,19.8,921.1,,1005.5,,0.4,,1.08,,,,8.0,8.0,,3.0,24.6,,,,,
100,대관령,2024-07-09 10:00,22.4,,,,4.5,,270.0,,83.0,,22.4,19.3,921.4,,1005.3,,0.8,,1.88,,,,7.0,7.0,,4.0,27.0,,,,,
100,대관령,2024-07-09 11:00,23.7,,,,4.1,,250.0,,77.0,,22.5,19.4,920.6,,1004.6,,0.6,,2.09,,,,9.0,8.0,,9.0,29.4,,,,,
100,대관령,2024-07-09 12:00,24.2,,,,3.0,,290.0,,75.0,,22.5,19.4,920.6,,1004.4,,0.8,,2.52,,,,9.0,5.0,,5.0,29.8,,,,,
100,대관령,2024-07-09 13:00,24.0,,,,3.6,,270.0,,72.0,,21.4,18.6,920.9,,1004.8,,0.3,,1.99,,,,10.0,5.0,,10.0,27.6,,,,,
100,대관령,2024-07-09 14:00,24.1,,,,2.8,,270.0,,75.0,,22.4,19.3,920.9,,1004.8,,0.1,,1.19,,,,10.0,9.0,,7.0,27.3,,,,,
100,대관령,2024-07-09 15:00,21.6,,0.0,,4.1,,270.0,,88.0,,22.7,19.5,921.2,,1005.5,,0.0,,0.66,,,,10.0,9.0,,6.0,23.9,,,,,
100,대관령,2024-07-09 16:00,21.2,,,9.0,2.6,,290.0,,90.0,,22.5,19.4,920.5,,1004.9,,0.0,,0.44,,,,10.0,4.0,,4.0,23.2,,,,,
100,대관령,2024-07-09 17:00,21.2,,,9.0,4.3,,270.0,,87.0,,21.8,18.9,920.3,,1004.7,,0.0,,0.39,,,,10.0,10.0,,36.0,22.3,,,,,
100,대관령,2024-07-09 18:00,21.2,,,9.0,5.0,,270.0,,86.0,,21.6,18.7,920.6,,1005.0,,0.0,,0.39,,,,10.0,1.0,,15.0,21.7,,,,,
100,대관령,2024-07-09 19:00,20.8,,,9.0,1.6,,270.0,,89.0,,21.8,18.9,920.1,,1004.6,,0.0,,0.13,,,,10.0,9.0,,4.0,21.2,,,,,
100,대관령,2024-07-09 20:00,20.3,,,9.0,1.6,,320.0,,91.0,,21.6,18.7,920.4,,1005.2,,0.0,,0.01,,,,10.0,10.0,,5.0,20.3,,,,,
100,대관령,2024-07-09 21:00,20.1,,,9.0,0.9,,250.0,,93.0,,21.8,18.9,920.7,,1005.7,,,9.0,,9.0,,,10.0,9.0,,26.0,20.2,,,,,
100,대관령,2024-07-09 22:00,19.9,,0.0,,1.9,,290.0,,94.0,,21.7,18.8,921.3,,1006.4,,,9.0,,9.0,,,10.0,9.0,,2.0,20.2,,,,,
100,대관령,2024-07-09 23:00,19.6,,1.0,,2.4,,290.0,,94.0,,21.4,18.6,921.1,,1006.3,,,9.0,,9.0,,,10.0,4.0,,1.0,19.8,,,,,
100,대관령,2024-07-10 00:00,19.2,,0.3,,1.8,,320.0,,94.0,,20.9,18.2,920.1,,1005.5,,,9.0,,9.0,,,10.0,9.0,,27.0,19.5,,,,,
100,대관령,2024-07-10 01:00,19.0,,1.2,,1.1,,250.0,,95.0,,20.8,18.1,919.6,,1005.0,,,9.0,,9.0,,,10.0,9.0,,1.0,19.3,,,,,
100,대관령,2024-07-10 02:00,18.7,,1.7,,0.6,,230.0,,95.0,,20.4,17.8,919.3,,1004.8,,,9.0,,9.0,,,10.0,10.0,,,19.5,,,,,
100,대관령,2024-07-10 03:00,18.7,,4.8,,0.6,,20.0,,95.0,,20.4,17.8,917.7,,1003.1,,,9.0,,9.0,,,10.0,6.0,,6.0,19.2,,,,,
100,대관령,2024-07-10 04:00,18.5,,2.5,,0.9,,230.0,,95.0,,20.1,17.6,918.1,,1003.6,,,9.0,,9.0,,,10.0,5.0,,5.0,19.0,,,,,
100,대관령,2024-07-10 05:00,18.2,,3.6,,1.9,,110.0,,95.0,,19.7,17.3,916.0,,1001.5,,,9.0,,9.0,,,10.0,10.0,,34.0,18.6,,,,,
100,대관령,2024-07-10 06:00,18.1,,0.2,,2.7,,90.0,,94.0,,19.5,17.1,916.3,,1001.9,,0.0,,0.0,,,,10.0,8.0,,5.0,18.6,,,,,
100,대관령,2024-07-10 07:00,18.6,,,9.0,1.2,,140.0,,94.0,,20.1,17.6,916.8,,1002.2,,0.0,,0.05,,,,10.0,10.0,,2.0,19.0,,,,,
100,대관령,2024-07-10 08:00,19.3,,,9.0,1.9,,110.0,,94.0,,21.0,18.3,916.4,,1001.4,,0.1,,0.49,,,,6.0,6.0,,12.0,20.8,,,,,
100,대관령,2024-07-10 09:00,20.7,,,9.0,2.0,,20.0,,89.0,,21.7,18.8,916.8,,1001.1,,0.3,,1.12,,,,8.0,8.0,,3.0,24.1,,,,,
100,대관령,2024-07-10 10:00,20.6,,0.0,,2.4,,70.0,,91.0,,22.0,19.0,916.7,,1001.0,,0.0,,0.97,,,,9.0,9.0,,3.0,24.6,,,,,
100,대관령,2024-07-10 11:00,20.1,,0.9,,2.1,,110.0,,92.0,,21.6,18.7,916.8,,1001.4,,0.1,,1.11,,,,9.0,9.0,,3.0,25.0,,,,,
100,대관령,2024-07-10 12:00,21.2,,0.4,,1.6,,50.0,,91.0,,22.8,19.6,916.6,,1000.6,,0.3,,1.43,,,,8.0,8.0,,2.0,27.4,,,,,
100,대관령,2024-07-10 13:00,22.6,,,9.0,2.5,,50.0,,84.0,,22.9,19.7,916.6,,999.9,,0.4,,1.96,,,,8.0,8.0,,4.0,30.0,,,,,
100,대관령,2024-07-10 14:00,21.0,,,9.0,3.3,,110.0,,90.0,,22.2,19.2,916.9,,1001.1,,0.3,,1.88,,,,8.0,8.0,,4.0,28.6,,,,,
100,대관령,2024-07-10 15:00,21.3,,,9.0,3.1,,110.0,,90.0,,22.7,19.5,916.8,,1000.8,,0.7,,2.01,,,,8.0,7.0,,,30.1,,,,,
100,대관령,2024-07-10 16:00,21.0,,,9.0,2.7,,110.0,,91.0,,22.5,19.4,917.0,,1001.2,,0.3,,1.13,,,,9.0,8.0,,12.0,26.5,,,,,
100,대관령,2024-07-10 17:00,20.9,,,9.0,2.5,,110.0,,90.0,,22.1,19.1,916.9,,1001.1,,0.2,,0.71,,,,10.0,9.0,,1.0,25.2,,,,,
100,대관령,2024-07-10 18:00,21.1,,,9.0,2.4,,110.0,,86.0,,21.4,18.6,917.3,,1001.4,,0.5,,0.85,,,,10.0,10.0,,4.0,24.9,,,,,
100,대관령,2024-07-10 19:00,20.2,,,9.0,1.9,,90.0,,89.0,,21.0,18.3,917.2,,1001.8,,0.1,,0.39,,,,10.0,7.0,,4.0,22.7,,,,,
100,대관령,2024-07-10 20:00,19.2,,,9.0,0.9,,90.0,,92.0,,20.4,17.8,917.4,,1002.5,,0.1,,0.08,,,,6.0,3.0,,3.0,20.5,,,,,
100,대관령,2024-07-10 21:00,18.1,,,9.0,0.9,,110.0,,94.0,,19.5,17.1,917.8,,1003.5,,,9.0,,9.0,,,5.0,3.0,,37.0,19.2,,,,,
100,대관령,2024-07-10 22:00,17.4,,,9.0,0.0,,0.0,,94.0,,18.6,16.4,918.1,,1003.3,,,9.0,,9.0,,,6.0,3.0,,69.0,18.2,,,,,
100,대관령,2024-07-10 23:00,16.9,,,9.0,0.0,,0.0,,95.0,,18.2,16.0,918.4,,1003.9,,,9.0,,9.0,,,5.0,4.0,,,18.1,,,,,
100,대관령,2024-07-11 00:00,16.4,,,9.0,0.0,,0.0,,95.0,,17.6,15.5,918.2,,1004.0,,,9.0,,9.0,,,0.0,0.0,,,17.3,,,,,
100,대관령,2024-07-11 01:00,16.2,,,,0.0,,0.0,,95.0,,17.4,15.3,917.9,,1003.7,,,9.0,,9.0,,,0.0,0.0,,,17.8,,,,,
100,대관령,2024-07-11 02:00,15.1,,,,0.4,,0.0,,95.0,,16.2,14.2,918.2,,1004.6,,,9.0,,9.0,,,0.0,0.0,,,17.0,,,,,
100,대관령,2024-07-11 03:00,15.6,,,,0.5,,270.0,,95.0,,16.7,14.7,918.1,,1004.3,,,9.0,,9.0,,,0.0,0.0,,,17.5,,,,,
100,대관령,2024-07-11 04:00,15.8,,,,1.0,,360.0,,95.0,,16.9,14.9,918.1,,1004.2,,,9.0,,9.0,,,0.0,0.0,,,17.6,,,,,
100,대관령,2024-07-11 05:00,15.1,,,,1.8,,360.0,,95.0,,16.2,14.2,918.4,,1004.9,,,9.0,,9.0,,,0.0,0.0,,,17.6,,,,,
100,대관령,2024-07-11 06:00,14.6,,,,1.5,,360.0,,95.0,,15.8,13.8,918.4,,1005.1,,0.0,,0.04,,,,0.0,0.0,,,17.7,,,,,
100,대관령,2024-07-11 07:00,15.8,,,,0.5,,360.0,,95.0,,16.9,14.9,918.7,,1004.8,,0.0,,0.33,,,,0.0,0.0,,,19.3,,,,,
100,대관령,2024-07-11 08:00,16.4,,,,0.0,,0.0,,95.0,,17.6,15.5,918.7,,1004.5,,0.3,,0.79,,,,0.0,0.0,,,22.2,,,,,
100,대관령,2024-07-11 09:00,19.9,,,,0.7,,230.0,,95.0,,22.0,19.0,918.7,,1003.6,,1.0,,1.86,,,,0.0,0.0,,,27.4,,,,,
100,대관령,2024-07-11 10:00,24.0,,,,0.4,,0.0,,69.0,,20.5,17.9,918.6,,1002.3,,1.0,,2.63,,,,0.0,0.0,,,31.8,,,,,
100,대관령,2024-07-11 11:00,25.8,,,,1.0,,250.0,,49.0,,16.2,14.2,918.3,,1001.3,,1.0,,3.14,,,,0.0,0.0,,,34.3,,,,,
100,대관령,2024-07-11 12:00,27.2,,,,0.9,,360.0,,61.0,,22.0,19.0,917.8,,1000.2,,1.0,,3.47,,,,0.0,0.0,,,36.8,,,,,
100,대관령,2024-07-11 13:00,27.0,,,,2.4,,90.0,,61.0,,21.7,18.8,917.6,,1000.0,,1.0,,3.64,,,,6.0,1.0,,9.0,36.8,,,,,
100,대관령,2024-07-11 14:00,26.7,,,,2.7,,110.0,,60.0,,20.9,18.2,917.3,,999.8,,1.0,,2.86,,,,7.0,1.0,,9.0,33.8,,,,,
100,대관령,2024-07-11 15:00,25.9,,,,2.4,,110.0,,65.0,,21.7,18.8,917.3,,1000.1,,1.0,,2.38,,,,7.0,2.0,,12.0,31.5,,,,,
100,대관령,2024-07-11 16:00,27.0,,,,1.2,,110.0,,59.0,,20.9,18.2,917.1,,999.5,,1.0,,2.32,,,,7.0,3.0,,16.0,32.7,,,,,
100,대관령,2024-07-11 17:00,25.7,,,,2.8,,290.0,,67.0,,22.1,19.1,916.9,,999.8,,0.4,,0.69,,,,6.0,6.0,,11.0,26.6,,,,,
100,대관령,2024-07-11 18:00,22.7,,,,2.0,,360.0,,84.0,,23.1,19.8,916.9,,1000.2,,0.0,,0.24,,,,10.0,10.0,,10.0,24.7,,,,,
100,대관령,2024-07-11 19:00,24.2,,,,1.1,,340.0,,78.0,,23.5,20.1,917.1,,1000.6,,0.6,,0.5,,,,8.0,7.0,,19.0,25.2,,,,,
100,대관령,2024-07-11 20:00,21.7,,,,1.7,,360.0,,90.0,,23.2,19.9,917.3,,1001.1,,0.2,,0.12,,,,7.0,1.0,,17.0,22.7,,,,,
100,대관령,2024-07-11 21:00,20.2,,,,1.2,,360.0,,93.0,,22.0,19.0,917.8,,1002.4,,,9.0,,9.0,,,6.0,1.0,,27.0,21.2,,,,,
100,대관령,2024-07-11 22:00,19.2,,,,1.2,,360.0,,94.0,,20.9,18.2,918.3,,1003.5,,,9.0,,9.0,,,0.0,0.0,,,20.1,,,,,
100,대관령,2024-07-11 23:00,18.6,,,,0.3,,0.0,,94.0,,20.1,17.6,918.5,,1004.0,,,9.0,,9.0,,,0.0,0.0,,,19.2,,,,,
100,대관령,2024-07-12 00:00,18.2,,,,0.7,,320.0,,94.0,,19.6,17.2,918.4,,1004.1,,,9.0,,9.0,,,0.0,0.0,,,18.3,,,,,
100,대관령,2024-07-12 01:00,17.3,,,,0.4,,0.0,,95.0,,18.6,16.4,917.9,,1003.2,,,9.0,,9.0,,,0.0,0.0,,,18.0,,,,,
100,대관령,2024-07-12 02:00,17.8,,,,0.0,,0.0,,95.0,,19.2,16.9,917.9,,1002.9,,,9.0,,9.0,,,0.0,0.0,,,18.7,,,,,
100,대관령,2024-07-12 03:00,18.1,,,,0.0,,0.0,,95.0,,19.6,17.2,917.7,,1003.4,,,9.0,,9.0,,,0.0,0.0,,,19.3,,,,,
100,대관령,2024-07-12 04:00,18.5,,,,0.0,,0.0,,95.0,,20.1,17.6,917.9,,1003.4,,,9.0,,9.0,,,0.0,0.0,,,19.7,,,,,
100,대관령,2024-07-12 05:00,18.6,,,,0.0,,0.0,,95.0,,20.2,17.7,918.2,,1003.7,,,9.0,,9.0,,,7.0,7.0,,1.0,19.7,,,,,
100,대관령,2024-07-12 06:00,18.5,,,,1.2,,340.0,,95.0,,20.1,17.6,918.4,,1004.0,,0.0,,0.04,,,,6.0,6.0,,,20.1,,,,,
100,대관령,2024-07-12 07:00,18.5,,,,0.9,,340.0,,95.0,,20.1,17.6,918.7,,1004.3,,0.0,,0.2,,,,3.0,3.0,,,21.1,,,,,
